len	idea	target	title
9	Lazy Estimation of Variable Importance	Large Neural Networks	Lazy Estimation of Variable Importance for Large Neural Networks
11	Minimum-Margin Attack	Fast and Reliable Evaluation of Adversarial Robustness	Fast and Reliable Evaluation of Adversarial Robustness with Minimum-Margin Attack
12	Value Function based Difference-of-Convex Algorithm	Bilevel Hyperparameter Selection Problems	Value Function based Difference-of-Convex Algorithm for Bilevel Hyperparameter Selection Problems
10			Learning to Incorporate Texture Saliency Adaptive Attention to Image Cartoonization
13	Stochastic smoothing of the top-K calibrated hinge loss	deep imbalanced classification	Stochastic smoothing of the top-K calibrated hinge loss for deep imbalanced classification
15	Probabilistic Gradient Estimation	A Simple and Loopless Variance-Reduced Policy Gradient Method	PAGE-PG: A Simple and Loopless Variance-Reduced Policy Gradient Method with Probabilistic Gradient Estimation
13	The power of first-order smooth optimization	black-box non-smooth problems	The power of first-order smooth optimization for black-box non-smooth problems
7			A Functional Information Perspective on Model Interpretation
7	Unimodal Bandit Algorithms	Online Ranking	UniRank: Unimodal Bandit Algorithms for Online Ranking
9	Locally Enhanced Bounds for Hierarchical Models	Variational Inference	Variational Inference with Locally Enhanced Bounds for Hierarchical Models
7	Inducing Causal Structure	Interpretable Neural Networks	Inducing Causal Structure for Interpretable Neural Networks
9			Achieving Minimax Rates in Pool-Based Batch Active Learning
10	Deep Learning	Near-Exact Recovery for Tomographic Inverse Problems	Near-Exact Recovery for Tomographic Inverse Problems via Deep Learning
10	Online Learning	Min Sum Set Cover and Pandora's Box	Online Learning for Min Sum Set Cover and Pandora's Box
6	Equivariance versus Augmentation	Spherical Images	Equivariance versus Augmentation for Spherical Images
8			A Regret Minimization Approach to Multi-Agent Control
11	Large-Scale Structured Reinforcement Learning	Blocks Assemble! Learning to Assemble	Blocks Assemble! Learning to Assemble with Large-Scale Structured Reinforcement Learning
6	Evolving Discretization	Faster Privacy Accounting	Faster Privacy Accounting via Evolving Discretization
11	Data Augmentations	Model-Agnostic Inversion for Vision	Plug-In Inversion: Model-Agnostic Inversion for Vision with Data Augmentations
9			Offline RL Policies Should Be Trained to be Adaptive
13			Breaking the $\sqrt{T}$ Barrier: Instance-Independent Logarithmic Regret in Stochastic Contextual Linear Bandits
9	Hierarchical Context Aggregation	Few-Shot Generation	SCHA-VAE: Hierarchical Context Aggregation for Few-Shot Generation
9			A Joint Exponential Mechanism For Differentially Private Top-k
5			Neuro-Symbolic Hierarchical Rule Induction
8	State-Space Models	It's Raw! Audio Generation	It's Raw! Audio Generation with State-Space Models
8	Ranking Similarity Regularization	Deep Imbalanced Regression	RankSim: Ranking Similarity Regularization for Deep Imbalanced Regression
12	Harmless Diversity	How to Fill the Optimum Set? Population Gradient Descent	How to Fill the Optimum Set? Population Gradient Descent with Harmless Diversity
7	Label Influence Function	Partial Label Learning	Partial Label Learning via Label Influence Function
5			Secure Distributed Training at Scale
4			Retrieval-Augmented Reinforcement Learning
9			The State of Sparse Training in Deep Reinforcement Learning
8			Causal Inference Through the Structural Causal Marginal Problem
8			Mirror Learning: A Unifying Framework of Policy Optimisation
6	Adapting k-means Algorithms	Outliers	Adapting k-means Algorithms for Outliers
10	Variational Mixtures of ODEs	Inferring Cellular Gene Expression Dynamics	Variational Mixtures of ODEs for Inferring Cellular Gene Expression Dynamics
9	Learning Pseudometric-based Action Representations	Offline Reinforcement Learning	Learning Pseudometric-based Action Representations for Offline Reinforcement Learning
10	Particle-Driven Neural Radiance Fields	Fluid Dynamics Grounding	NeuroFluid: Fluid Dynamics Grounding with Particle-Driven Neural Radiance Fields
9	Fast-Rate PAC-Bayesian Generalization Bounds	Meta-Learning	Fast-Rate PAC-Bayesian Generalization Bounds for Meta-Learning
10	Skill Diversity	Leveraging Approximate Symbolic Models for Reinforcement Learning	Leveraging Approximate Symbolic Models for Reinforcement Learning via Skill Diversity
6			Large-Scale Graph Neural Architecture Search
5	Identifiability Conditions	Domain Adaptation	Identifiability Conditions for Domain Adaptation
10	A Parametric Class of Approximate Gradient Updates	Policy Optimization	A Parametric Class of Approximate Gradient Updates for Policy Optimization
11	Provably Efficient Offline Reinforcement Learning	Partially Observable Markov Decision Processes	Provably Efficient Offline Reinforcement Learning for Partially Observable Markov Decision Processes
7			No-Regret Learning in Partially-Informed Auctions
8			Bounding Training Data Reconstruction in Private (Deep) Learning
12			Adversarially trained neural representations are already as robust as biological neural representations
8	Adaptive Thresholding	Class-Imbalanced Semi-Supervised Learning	Class-Imbalanced Semi-Supervised Learning with Adaptive Thresholding
11	Deep Squared Euclidean Approximation to the Levenshtein Distance	DNA Storage	Deep Squared Euclidean Approximation to the Levenshtein Distance for DNA Storage
7	Mutual Information Maximization	Online Continual Learning	Online Continual Learning through Mutual Information Maximization
7			Fast Provably Robust Decision Trees and Boosting
9	Understanding and Improving Knowledge Graph Embedding	Entity Alignment	Understanding and Improving Knowledge Graph Embedding for Entity Alignment
12	Neuro-Inspired Stability-Plasticity Adaptation	Continual Learning in Sparse Networks	NISPA: Neuro-Inspired Stability-Plasticity Adaptation for Continual Learning in Sparse Networks
12			Active Learning on a Budget: Opposite Strategies Suit High and Low Budgets
11	a Single Cut	Boosting Data Augmentation	You Only Cut Once: Boosting Data Augmentation with a Single Cut
8	Scalable MCMC Sampling	Nonsymmetric Determinantal Point Processes	Scalable MCMC Sampling for Nonsymmetric Determinantal Point Processes
8	Graph Data Augmentation	Graph Classification	G-Mixup: Graph Data Augmentation for Graph Classification
14	Applications in High Dimensional Online Decision Making	Private Streaming SCO in ℓp geometry	Private Streaming SCO in ℓp geometry with Applications in High Dimensional Online Decision Making
7	Delayed Rewards	Off-Policy Reinforcement Learning	Off-Policy Reinforcement Learning with Delayed Rewards
6			Adversarial Attacks on Gaussian Process Bandits
7	Random Gegenbauer Features	Scalable Kernel Methods	Random Gegenbauer Features for Scalable Kernel Methods
4			Stochastic Reweighted Gradient Descent
11	Dual Perspective of Label-Specific Feature Learning	Multi-Label Classification	Dual Perspective of Label-Specific Feature Learning for Multi-Label Classification
7	Temporal Difference Learning	Model Predictive Control	Temporal Difference Learning for Model Predictive Control
8			Bisimulation Makes Analogies in Goal-Conditioned Reinforcement Learning
9			TURF: Two-Factor, Universal, Robust, Fast Distribution Learning Algorithm
4			Contextual Information-Directed Sampling
10	Generalized Randomized Smoothing	Certified Robustness against Semantic Transformations	GSmooth: Certified Robustness against Semantic Transformations via Generalized Randomized Smoothing
9	Polynomial Growth in Deep Tensor Factorization	Implicit Regularization	Implicit Regularization with Polynomial Growth in Deep Tensor Factorization
10			Strategic Instrumental Variable Regression: Recovering Causal Relationships From Strategic Responses
13			C*-algebra Net: A New Approach Generalizing Neural Network Parameters to C*-algebra
9	Perceiver AR	General-purpose, long-context autoregressive modeling	General-purpose, long-context autoregressive modeling with Perceiver AR
8			On Distribution Shift in Learning-based Bug Detectors
12	Directed Graph Neural Networks	Learning Global Rankings from Pairwise Comparisons	GNNRank: Learning Global Rankings from Pairwise Comparisons via Directed Graph Neural Networks
12			Exploring the Gap between Collapsed & Whitened Features in Self-Supervised Learning
8			Sparse Double Descent: Where Network Pruning Aggravates Overfitting
12			A Reduction from Linear Contextual Bandit Lower Bounds to Estimation Lower Bounds
7			HyperPrompt: Prompt-based Task-Conditioning of Transformers
10			Label-Descriptive Patterns and Their Application to Characterizing Classification Errors
6			NOMU: Neural Optimization-based Model Uncertainty
9	Scaling Out-of-Distribution Detection	Real-World Settings	Scaling Out-of-Distribution Detection for Real-World Settings
9	Lower Tail Exponents in Stochastic Optimizers	Generalization Bounds	Generalization Bounds using Lower Tail Exponents in Stochastic Optimizers
10	Application to Ideology	Unsupervised Detection of Contextualized Embedding Bias	Unsupervised Detection of Contextualized Embedding Bias with Application to Ideology
12			Neural Laplace: Learning diverse classes of differential equations in the Laplace domain
4			Deep Hierarchy in Bandits
9	Doubly-adaptive quantization	communication-efficient Federated Learning	DAdaQuant: Doubly-adaptive quantization for communication-efficient Federated Learning
7	Equivariant Diffusion	Molecule Generation in 3D	Equivariant Diffusion for Molecule Generation in 3D
6	Auxiliary Discriminative Classifier	Conditional GANs	Conditional GANs with Auxiliary Discriminative Classifier
11			AdAUC: End-to-end Adversarial AUC Optimization Against Long-tail Problems
13			Wide Bayesian neural networks have a simple weight posterior: theory and accelerated sampling
8			Learning inverse folding from millions of predicted structures
9	Linear Function Approximation	Nearly Minimax Optimal Reinforcement Learning	Nearly Minimax Optimal Reinforcement Learning with Linear Function Approximation
9			Neuron Dependency Graphs: A Causal Abstraction of Neural Networks
11	Measuring Role Diversity in Cooperative Multi-agent RL	Policy Diagnosis	Policy Diagnosis via Measuring Role Diversity in Cooperative Multi-agent RL
10			On the Role of Discount Factor in Offline Reinforcement Learning
5			Transformer Quality in Linear Time
12	Extracting Actionable Knowledge	Embodied Agents	Language Models as Zero-Shot Planners: Extracting Actionable Knowledge for Embodied Agents
10	Kernel Transfer Operators	Forward Operator Estimation in Generative Models	Forward Operator Estimation in Generative Models with Kernel Transfer Operators
12	Adaptive Best-of-Both-Worlds Algorithm	Heavy-Tailed Multi-Armed Bandits	Adaptive Best-of-Both-Worlds Algorithm for Heavy-Tailed Multi-Armed Bandits
4			Frustratingly Easy Transferability Estimation
15			Modality Competition: What Makes Joint Training of Multi-modal Network Fail in Deep Learning? (Provably)
10	Structural Constraints	Action-Sufficient State Representation Learning for Control	Action-Sufficient State Representation Learning for Control with Structural Constraints
10	An E(3) Equivariant Variational Autoencoder	Molecular Linker Design	3DLinker: An E(3) Equivariant Variational Autoencoder for Molecular Linker Design
7	Mixed Precision	Stochastic Differentiable Quantization	SDQ: Stochastic Differentiable Quantization with Mixed Precision
14	Sample-induced Topology	A New Unified Framework for Decentralized SGD	Tackling Data Heterogeneity: A New Unified Framework for Decentralized SGD with Sample-induced Topology
7	Adaptive Context Pooling	Efficient Representation Learning	Efficient Representation Learning via Adaptive Context Pooling
7			On the Learning of Non-Autoregressive Transformers
8			Going Deeper into Permutation-Sensitive Graph Neural Networks
8	Directed Acyclic Transformer	Non-Autoregressive Machine Translation	Directed Acyclic Transformer for Non-Autoregressive Machine Translation
8			Unsupervised Ground Metric Learning Using Wasserstein Singular Vectors
9	Median-of-Means principle	Robust Kernel Density Estimation	Robust Kernel Density Estimation with Median-of-Means principle
9	A data-driven approach	learning to control computers	A data-driven approach for learning to control computers
11	Nonconvex Regularization	Proximal Denoiser for Convergent Plug-and-Play Optimization	Proximal Denoiser for Convergent Plug-and-Play Optimization with Nonconvex Regularization
9			Inverse Contextual Bandits: Learning How Behavior Evolves over Time
9	Data and Data with Predictions	Understanding Predictions	Datamodels: Understanding Predictions with Data and Data with Predictions
4			Parsimonious Learning-Augmented Caching
8	Bayesian Optimization	Distributionally Robust Chance-constrained Problem	Bayesian Optimization for Distributionally Robust Chance-constrained Problem
11	Learning To Navigate Subgraph Embeddings	Large-Scale Combinatorial Optimisation	LeNSE: Learning To Navigate Subgraph Embeddings for Large-Scale Combinatorial Optimisation
18	Spotlights of Attention	Connecting Test Time Predictions to Training Patterns	The Dual Form of Neural Networks Revisited: Connecting Test Time Predictions to Training Patterns via Spotlights of Attention
11			A Modern Self-Referential Weight Matrix That Learns to Modify Itself
15			Revisiting Online Submodular Minimization: Gap-Dependent Regret Bounds, Best of Both Worlds and Adversarial Robustness
10	KL-Regularized Search	Modeling Strong and Human-Like Gameplay	Modeling Strong and Human-Like Gameplay with KL-Regularized Search
11			A deep convolutional neural network that is invariant to time rescaling
5			Input Dependent Sparse Gaussian Processes
5	Performative Feedback	Regret Minimization	Regret Minimization with Performative Feedback
5	GFlowNets	Biological Sequence Design	Biological Sequence Design with GFlowNets
4			Combining Diverse Feature Priors
9	Any Mask	Training Your Sparse Neural Network Better	Training Your Sparse Neural Network Better with Any Mask
9			Sequential Covariate Shift Detection Using Classifier Two-Sample Tests
7	Surrogate Likelihoods	Variational Annealed Importance Sampling	Surrogate Likelihoods for Variational Annealed Importance Sampling
7	Diffusion for Flexible Behavior Synthesis	Planning	Planning with Diffusion for Flexible Behavior Synthesis
8	Automatic Model Selection	Generalized Iterative Imputation	HyperImpute: Generalized Iterative Imputation with Automatic Model Selection
9	Impartial Optimization	Mitigating Modality Collapse in Multimodal VAEs	Mitigating Modality Collapse in Multimodal VAEs via Impartial Optimization
9			Towards understanding how momentum improves generalization in deep learning
12	Subgoals Generated from Experience Replay Buffer	Multi-Agent Reinforcement Learning	MASER: Multi-Agent Reinforcement Learning with Subgoals Generated from Experience Replay Buffer
13			An Exact Symbolic Reduction of Linear Smart Predict+Optimize to Mixed Integer Linear Programming
7	Logistic Loss	Agnostic Learnability of Halfspaces	Agnostic Learnability of Halfspaces via Logistic Loss
7	Generalist-Specialist Learning	Improving Policy Optimization	Improving Policy Optimization with Generalist-Specialist Learning
12	voice preservation	High-quality direct speech-to-speech translation	Translatotron 2: High-quality direct speech-to-speech translation with voice preservation
13	Linear Bandits with Sub-Exponential Rewards	Online Learning and Pricing	Online Learning and Pricing with Reusable Resources: Linear Bandits with Sub-Exponential Rewards
7			The Role of Deconfounding in Meta-learning
6	Subspace Learning	Effective Meta-Learning	Subspace Learning for Effective Meta-Learning
8	Optimal Algorithms	Stochastic Multi-Level Compositional Optimization	Optimal Algorithms for Stochastic Multi-Level Compositional Optimization
9	Hierarchical Structure Refinement	Antibody-Antigen Docking and Design	Antibody-Antigen Docking and Design via Hierarchical Structure Refinement
12			Sharpened Quasi-Newton Methods: Faster Superlinear Rate and Larger Local Convergence Neighborhood
12			The Power of Exploiter: Provable Multi-Agent RL in Large State Spaces
9	Attention Sharing	Domain Adaptation for Time Series Forecasting	Domain Adaptation for Time Series Forecasting via Attention Sharing
7	Decoupled Adaptive Optimization	Accelerated Federated Learning	Accelerated Federated Learning with Decoupled Adaptive Optimization
4			Supervised Off-Policy Ranking
9	Gaussian Parameter Smoothing	Input-agnostic Certified Group Fairness	Input-agnostic Certified Group Fairness via Gaussian Parameter Smoothing
13	the System of Stochastic Differential Equations	Score-based Generative Modeling of Graphs	Score-based Generative Modeling of Graphs via the System of Stochastic Differential Equations
10	Choosing Answers in Epsilon-Best-Answer Identification	Linear Bandits	Choosing Answers in Epsilon-Best-Answer Identification for Linear Bandits
12	Hessian-based Generalization Guarantees	Robust Fine-Tuning of Deep Neural Networks	Robust Fine-Tuning of Deep Neural Networks with Hessian-based Generalization Guarantees
16	unsupervised domain adaptation	Robust alignment of cross-session recordings of neural population activity by behaviour	Robust alignment of cross-session recordings of neural population activity by behaviour via unsupervised domain adaptation
7	do-interventions	On Measuring Causal Contributions	On Measuring Causal Contributions via do-interventions
9	Efficient Approximate Inference	Stationary Kernel on Frequency Domain	Efficient Approximate Inference for Stationary Kernel on Frequency Domain
8	Sketching Algorithms and Lower Bounds	Ridge Regression	Sketching Algorithms and Lower Bounds for Ridge Regression
8	Enabling Innovation in Tools	Machine Learning	Flashlight: Enabling Innovation in Tools for Machine Learning
13			Learning-based Optimisation of Particle Accelerators Under Partial Observability Without Real-World Training
12	Linear Competing Units for Model-Agnostic Meta-Learning	Stochastic Deep Networks	Stochastic Deep Networks with Linear Competing Units for Model-Agnostic Meta-Learning
9			Doubly Robust Distributionally Robust Off-Policy Evaluation and Learning
12	Heavy-Tailed Data	Improved Rates for Differentially Private Stochastic Convex Optimization	Improved Rates for Differentially Private Stochastic Convex Optimization with Heavy-Tailed Data
10			Comprehensive Analysis of Negative Sampling in Knowledge Graph Representation Learning
10	Domain Priors	Matching Learned Causal Effects of Neural Networks	Matching Learned Causal Effects of Neural Networks with Domain Priors
9			Deduplicating Training Data Mitigates Privacy Risks in Language Models
10			Lyapunov Density Models: Constraining Distribution Shift in Learning-Based Control
7	Winning Subnetworks	Forget-free Continual Learning	Forget-free Continual Learning with Winning Subnetworks
4			Differentially Private Approximate Quantiles
7			Simultaneous Graph Signal Clustering and Graph Learning
9	Physics-Aware Neural Networks	Composing Partial Differential Equations	Composing Partial Differential Equations with Physics-Aware Neural Networks
8	Meta-Learning Hypothesis Spaces	Sequential Decision-making	Meta-Learning Hypothesis Spaces for Sequential Decision-making
8			FOCUS: Familiar Objects in Common and Uncommon Settings
7			Training OOD Detectors in their Natural Habitats
8	Data-Dependent Generalization Bounds	Robustness Implies Generalization	Robustness Implies Generalization via Data-Dependent Generalization Bounds
8			Generating Distributional Adversarial Examples to Evade Statistical Detectors
6	Secure Quantized Training	Deep Learning	Secure Quantized Training for Deep Learning
9			A Convergent and Dimension-Independent Min-Max Optimization Algorithm
11	Neural Network Poisson Models	Behavioural and Neural Spike Train Data	Neural Network Poisson Models for Behavioural and Neural Spike Train Data
8			Federated Reinforcement Learning: Linear Speedup Under Markovian Sampling
7	Multi-Level Branched Regularization	Federated Learning	Multi-Level Branched Regularization for Federated Learning
9	a parametric integral probability metric	Learning fair representation	Learning fair representation with a parametric integral probability metric
7	Efficient Synthetic-Data Parameterization	Dataset Condensation	Dataset Condensation via Efficient Synthetic-Data Parameterization
12	Classifier Guidance	A Diffusion Model for Text-to-Speech	Guided-TTS: A Diffusion Model for Text-to-Speech via Classifier Guidance
5			Variational On-the-Fly Personalization
8			Fisher SAM: Information Geometry and Sharpness Aware Minimisation
9	Neural Tree Decoder	Interpretable Vision Transformers	ViT-NeT: Interpretable Vision Transformers with Neural Tree Decoder
5	Sanity Simulations	Saliency Methods	Sanity Simulations for Saliency Methods
16	A Universal Training Technique of Score-based Diffusion Model	High Precision Score Estimation	Soft Truncation: A Universal Training Technique of Score-based Diffusion Model for High Precision Score Estimation
5			Rotting Infinitely Many-Armed Bandits
12	Accelerated Gradient Methods	Tractable Algorithms and Convergence Analysis	Accelerated Gradient Methods for Geodesically Convex Optimization: Tractable Algorithms and Convergence Analysis
10	Context-Informed Dynamics Model	Generalizing to New Physical Systems	Generalizing to New Physical Systems via Context-Informed Dynamics Model
12	Selective Oracle Questioning	Consistency Based Active Learning of Cardiac Signals	SoQal: Selective Oracle Questioning for Consistency Based Active Learning of Cardiac Signals
7	Constrained Optimal Transport	Curriculum Reinforcement Learning	Curriculum Reinforcement Learning via Constrained Optimal Transport
9			Exploiting Redundancy: Separable Group Convolutional Networks on Lie Groups
13	an Integrated Framework	Revisiting Contrastive Learning	Revisiting Contrastive Learning through the Lens of Neighborhood Component Analysis: an Integrated Framework
7			Transfer Learning In Differential Privacy's Hybrid-Model
10	Markov Chain Monte Carlo	Continuous-Time Switching Dynamical Systems	Markov Chain Monte Carlo for Continuous-Time Switching Dynamical Systems
5	Partial disentanglement	domain adaptation	Partial disentanglement for domain adaptation
10	General Graph Feedback	Simultaneously Learning Stochastic and Adversarial Bandits	Simultaneously Learning Stochastic and Adversarial Bandits with General Graph Feedback
6	Correlated Observations	Adaptive Data Analysis	Adaptive Data Analysis with Correlated Observations
7			Controlling Conditional Language Models without Catastrophic Forgetting
16	Batch Greenkhorn Algorithm	Linear Rate of Convergence and Iteration Complexity	Batch Greenkhorn Algorithm for Entropic-Regularized Multimarginal Optimal Transport: Linear Rate of Convergence and Iteration Complexity
8			Certified Adversarial Robustness Under the Bounded Support Set
10			Exact Learning of Preference Structure: Single-peaked Preferences and Beyond
9			Reconstructing Nonlinear Dynamical Systems from Multi-Modal Time Series
7			Probabilistic ODE Solutions in Millions of Dimensions
7			Active Nearest Neighbor Regression Through Delaunay Refinement
9	Functional Generalized Empirical Likelihood Estimation	Conditional Moment Restrictions	Functional Generalized Empirical Likelihood Estimation for Conditional Moment Restrictions
10	Density Estimation	Calibrated and Sharp Uncertainties in Deep Learning	Calibrated and Sharp Uncertainties in Deep Learning via Density Estimation
5			ActiveHedge: Hedge meets Active Learning
9	Balancing Discriminability and Transferability	Source-Free Domain Adaptation	Balancing Discriminability and Transferability for Source-Free Domain Adaptation
10			Showing Your Offline Reinforcement Learning Work: Online Evaluation Budget Matters
8	unknown orientation	Equivariant Priors for compressed sensing	Equivariant Priors for compressed sensing with unknown orientation
10			Coordinated Attacks against Contextual Bandits: Fundamental Limits and Defense Mechanisms
4			Large Batch Experience Replay
11			FedScale: Benchmarking Model and System Performance of Federated Learning at Scale
14	Smoothed Adaptive Weighting	Improve Reliability Against Unknown Distribution Data	Smoothed Adaptive Weighting for Imbalanced Semi-Supervised Learning: Improve Reliability Against Unknown Distribution Data
13	Exploring the Huber and ε-insensitive Losses	Functional Output Regression	Functional Output Regression with Infimal Convolution: Exploring the Huber and ε-insensitive Losses
10			Tell me why! Explanations support learning relational and causal structure
7	Generative Cooperative Networks	Natural Language Generation	Generative Cooperative Networks for Natural Language Generation
12	Dynamic Spatial-Temporal Aware Graph Neural Network	Traffic Flow Forecasting	DSTAGNN: Dynamic Spatial-Temporal Aware Graph Neural Network for Traffic Flow Forecasting
8			Cooperative Online Learning in Stochastic and Adversarial MDPs
9	Progressive Implicit Networks	Multi-Scale Neural Representations	PINs: Progressive Implicit Networks for Multi-Scale Neural Representations
10	Co-training Improves Prompt-based Learning	Large Language Models	Co-training Improves Prompt-based Learning for Large Language Models
6			Goal Misgeneralization in Deep Reinforcement Learning
5			Marginal Tail-Adaptive Normalizing Flows
9	Bregman-Moreau Envelopes	Bregman Proximal Langevin Monte Carlo	Bregman Proximal Langevin Monte Carlo via Bregman-Moreau Envelopes
9	Scalable Deep Reinforcement Learning Algorithms	Mean Field Games	Scalable Deep Reinforcement Learning Algorithms for Mean Field Games
6			Implicit Bias of Linear Equivariant Networks
5			Differentially Private Maximal Information Coefficients
6			Entropic Gromov-Wasserstein between Gaussian Distributions
8			Neurocoder: General-Purpose Computation Using Stored Neural Programs
17	Neural Network Approximation in the Mean-Field Regime	Convergence of Policy Gradient for Entropy Regularized MDPs	Convergence of Policy Gradient for Entropy Regularized MDPs with Neural Network Approximation in the Mean-Field Regime
13			A Random Matrix Analysis of Data Stream Clustering: Coping With Limited Memory Resources
9			Neural Tangent Kernel Analysis of Deep Narrow Neural Networks
5	Contrastive Signals	Dataset Condensation	Dataset Condensation with Contrastive Signals
8	Confidence Score	Source-Free Unsupervised Domain Adaptation	Confidence Score for Source-Free Unsupervised Domain Adaptation
8	A Statistical Manifold Framework	Point Cloud Data	A Statistical Manifold Framework for Point Cloud Data
14			Low-Complexity Deep Convolutional Neural Networks on Fully Homomorphic Encryption Using Multiplexed Parallel Convolutions
9	proximal Robbins-Monro vs	Statistical inference	Statistical inference with implicit SGD: proximal Robbins-Monro vs
9			Maslow's Hammer in Catastrophic Forgetting: Node Re-Use vs
15	Bayesian Optimization	Query-Efficient and Scalable Black-Box Adversarial Attacks on Discrete Sequential Data	Query-Efficient and Scalable Black-Box Adversarial Attacks on Discrete Sequential Data via Bayesian Optimization
9	Heteroskedastic Errors	Least Squares Estimation using Sketched Data	Least Squares Estimation using Sketched Data with Heteroskedastic Errors
12			Why the Rich Get Richer? On the Balancedness of Random Partition Models
6			Model Selection in Batch Policy Optimization
6	General Risk Functionals	Supervised Learning	Supervised Learning with General Risk Functionals
9			Generalized Strategic Classification and the Case of Aligned Incentives
9	A Simple Unified Framework	High Dimensional Bandit Problems	A Simple Unified Framework for High Dimensional Bandit Problems
9			Robust Training of Neural Networks Using Scale Invariant Architectures
7	Spatial-Channel Token Distillation	Vision MLPs	Spatial-Channel Token Distillation for Vision MLPs
8	An Analytical Update Rule	General Policy Optimization	An Analytical Update Rule for General Policy Optimization
10			On Convergence of Gradient Descent Ascent: A Tight Local Analysis
10			On the Finite-Time Performance of the Knowledge Gradient Algorithm
11	Phasic Self-Imitative Reduction	Sparse-Reward Goal-Conditioned Reinforcement Learning	Phasic Self-Imitative Reduction for Sparse-Reward Goal-Conditioned Reinforcement Learning
9	Concentrated Graph Filters	Graph Gaussian Convolution Networks	G2CN: Graph Gaussian Convolution Networks with Concentrated Graph Filters
8	Latent ODEs	Decomposing Temporal High-Order Interactions	Decomposing Temporal High-Order Interactions via Latent ODEs
4			Neural Inverse Transform Sampler
11	Submodular Mutual Information	Semi-Supervised Model Agnostic Meta-Learning	PLATINUM: Semi-Supervised Model Agnostic Meta-Learning using Submodular Mutual Information
8	Deconfounded Value Decomposition	Multi-Agent Reinforcement Learning	Deconfounded Value Decomposition for Multi-Agent Reinforcement Learning
8	Circulant Permutation	Improving Minwise Hashing	C-MinHash: Improving Minwise Hashing with Circulant Permutation
13	Bootstrapping Language-Image Pre-training	Unified Vision-Language Understanding and Generation	BLIP: Bootstrapping Language-Image Pre-training for Unified Vision-Language Understanding and Generation
14			Restarted Nonconvex Accelerated Gradient Descent: No More Polylogarithmic Factor in the O(ε-7/4) Complexity
11	Influence	Achieving Fairness at No Utility Cost via Data Reweighing	Achieving Fairness at No Utility Cost via Data Reweighing with Influence
11	Heavy Tails	High Probability Guarantees for Nonconvex Stochastic Gradient Descent	High Probability Guarantees for Nonconvex Stochastic Gradient Descent with Heavy Tails
7	Meta Feature Augmentation	Contrastive Learning	MetAug: Contrastive Learning via Meta Feature Augmentation
11	Progressive Mutual Information Collaboration	Improving Multi-Agent Reinforcement Learning	PMIC: Improving Multi-Agent Reinforcement Learning with Progressive Mutual Information Collaboration
5			CerDEQ: Certifiable Deep Equilibrium Model
11	Graph Topology Sampling	Generalization Guarantee of Training Graph Convolutional Networks	Generalization Guarantee of Training Graph Convolutional Networks with Graph Topology Sampling
8			Let Invariant Rationale Discovery Inspire Graph Contrastive Learning
8	Difference Advantage Estimation	Multi-Agent Policy Gradients	Difference Advantage Estimation for Multi-Agent Policy Gradients
6	Side information	Private Adaptive Optimization	Private Adaptive Optimization with Side information
9	Local Sampling	Permutation Search of Tensor Network Structures	Permutation Search of Tensor Network Structures via Local Sampling
8			Hessian-Free High-Resolution Nesterov Acceleration For Sampling
4			Double Sampling Randomized Smoothing
7	Householder Parameterization	Knowledge Graph Embedding	HousE: Knowledge Graph Embedding with Householder Parameterization
7	Learning Multiscale Transformer Models	Sequence Generation	Learning Multiscale Transformer Models for Sequence Generation
10			Finding Global Homophily in Graph Neural Networks When Meeting Heterophily
9	Anisotropic Tail Adaptive Flows	Fat-Tailed Variational Inference	Fat-Tailed Variational Inference with Anisotropic Tail Adaptive Flows
11	Exploring and Exploiting Hubness Priors	High-Quality GAN Latent Sampling	Exploring and Exploiting Hubness Priors for High-Quality GAN Latent Sampling
12	Ensemble of Deep Networks	Reducing Variance in Temporal-Difference Value Estimation	Reducing Variance in Temporal-Difference Value Estimation via Ensemble of Deep Networks
7	Pipelines	Learn from Teacher Faster	TSPipe: Learn from Teacher Faster with Pipelines
5			Order Constraints in Optimal Transport
7	Flow-Guided Sparse Transformer	Video Deblurring	Flow-Guided Sparse Transformer for Video Deblurring
7	Positive and Unlabeled Data	Federated Learning	Federated Learning with Positive and Unlabeled Data
7			Decentralized Online Convex Optimization in Networked Systems
10	Unsupervised Flow-Aligned Sequence-to-Sequence Learning	Video Restoration	Unsupervised Flow-Aligned Sequence-to-Sequence Learning for Video Restoration
12			Constrained Gradient Descent: A Powerful and Principled Evasion Attack Against Neural Networks
5			Learning Augmented Binary Search Trees
12	From Full Information to Bandit Feedback	Online Nonsubmodular Minimization	Online Nonsubmodular Minimization with Delayed Costs: From Full Information to Bandit Feedback
13	Randomized Experiments	Measuring the Effect of Training Data on Deep Learning Predictions	Measuring the Effect of Training Data on Deep Learning Predictions via Randomized Experiments
7			Interactively Learning Preference Constraints in Linear Bandits
5	Imitation	Delayed Reinforcement Learning	Delayed Reinforcement Learning by Imitation
7			CITRIS: Causal Identifiability from Temporal Intervened Sequences
14	A Benchmark	Adaptation to New Knowledge over Time in Question Answering Models	StreamingQA: A Benchmark for Adaptation to New Knowledge over Time in Question Answering Models
4			Distributionally Robust Q-Learning
8	Constrained Variational Policy Optimization	Safe Reinforcement Learning	Constrained Variational Policy Optimization for Safe Reinforcement Learning
11			Benefits of Overparameterized Convolutional Residual Networks: Function Approximation under Smoothness Constraint
