len	idea	target	title
11	Decomposed Priors for Structure-Based Drug Design	Diffusion Models	DecompDiff: Diffusion Models with Decomposed Priors for Structure-Based Drug Design
12	Orlicz-Wasserstein Distances	On Excess Mass Behavior in Gaussian Mixture Models	On Excess Mass Behavior in Gaussian Mixture Models with Orlicz-Wasserstein Distances
6			Conformalization of Sparse Generalized Linear Models
10	Privacy-Aware Compression	Federated Learning Through Numerical Mechanism Design	Privacy-Aware Compression for Federated Learning Through Numerical Mechanism Design
11	Implicit Invariant Relationships	Out-of-Distribution Generalization of Federated Learning	Out-of-Distribution Generalization of Federated Learning via Implicit Invariant Relationships
9	Provable Federated Learning	Deep X-Risk Optimization	FeDXL: Provable Federated Learning for Deep X-Risk Optimization
11	Tractable Planning in Low-Rank POMDP	Provably Efficient Representation Learning	Provably Efficient Representation Learning with Tractable Planning in Low-Rank POMDP
14	A Lesson From Fano	Analyzing Privacy Leakage in Machine Learning	Analyzing Privacy Leakage in Machine Learning via Multiple Hypothesis Testing: A Lesson From Fano
6	Relational Distillation	Linkless Link Prediction	Linkless Link Prediction via Relational Distillation
12	Local Learning Bias Reduction	Improving Federated Learning on Heterogeneous Data	FedBR: Improving Federated Learning on Heterogeneous Data via Local Learning Bias Reduction
10	Hierarchical Grammar-Induced Geometry	Data-Efficient Molecular Property Prediction	Hierarchical Grammar-Induced Geometry for Data-Efficient Molecular Property Prediction
9	Learnable and Optimal Polynomial Bases	Graph Neural Networks	Graph Neural Networks with Learnable and Optimal Polynomial Bases
11	A Long-Range Pre-trained Language Model	Code Completion	LongCoder: A Long-Range Pre-trained Language Model for Code Completion
10			Estimating Heterogeneous Treatment Effects: Mutual Information Bounds and Learning Algorithms
7	Identifying Useful Learnwares	Heterogeneous Label Spaces	Identifying Useful Learnwares for Heterogeneous Label Spaces
10	Norm Concentration for Subgamma Vectors	High-dimensional Location Estimation	High-dimensional Location Estimation via Norm Concentration for Subgamma Vectors
10	Heterogeneous and Dynamic Feature Sets	Learning on Graphs	GRAFENNE: Learning on Graphs with Heterogeneous and Dynamic Feature Sets
5	Calibeating	Online Platt Scaling	Online Platt Scaling with Calibeating
13	Local Task Similarity induced Neuron Creation and Removal	Multi-Task Structural Learning	Multi-Task Structural Learning using Local Task Similarity induced Neuron Creation and Removal
6			Conditionally Strongly Log-Concave Generative Models
7	Delay	Dynamically Rewired Message Passing	DRew: Dynamically Rewired Message Passing with Delay
10			Kernel Logistic Regression Approximation of an Understandable ReLU Neural Network
7	Conformal Prediction Sets	Graph Neural Networks	Conformal Prediction Sets for Graph Neural Networks
12	deep reinforcement learning	Social learning spontaneously emerges by searching optimal heuristics	Social learning spontaneously emerges by searching optimal heuristics with deep reinforcement learning
12			Convex Geometry of ReLU-layers, Injectivity on the Ball and Local Reconstruction
9	Robust Counterfactual Explanations	Neural Networks With Probabilistic Guarantees	Robust Counterfactual Explanations for Neural Networks With Probabilistic Guarantees
10	Wrapped Cauchy Distributed Angular Softmax	Long-Tailed Visual Recognition	Wrapped Cauchy Distributed Angular Softmax for Long-Tailed Visual Recognition
9	On the Impact of Knowledge Distillation	Model Interpretability	On the Impact of Knowledge Distillation for Model Interpretability
5			Alternately Optimized Graph Neural Networks
15			System Identification of Neural Systems: If We Got It Right, Would We Know? 12430-12444
5			Total Variation Graph Neural Networks
8			Learning Physical Models that Can Respect Conservation Laws
13	On Pre-Training	Revisiting a Learning-from-Scratch Baseline	On Pre-Training for Visuo-Motor Control: Revisiting a Learning-from-Scratch Baseline
8			Leveraging Demonstrations to Improve Online Learning: Quality Matters
3			Coupled Variational Autoencoder
9	A General Neural Operator Transformer	Operator Learning	GNOT: A General Neural Operator Transformer for Operator Learning
6			Algorithmic Collective Action in Machine Learning
13	Constant Coefficients	Gaussian Process Priors for Systems of Linear Partial Differential Equations	Gaussian Process Priors for Systems of Linear Partial Differential Equations with Constant Coefficients
12	Applications to Time Series Forecasting	Theoretical Guarantees of Learning Ensembling Strategies	Theoretical Guarantees of Learning Ensembling Strategies with Applications to Time Series Forecasting
4			Global Context Vision Transformers
7			Counterfactual Analysis in Dynamic Latent State Models
7			Sampling-based Nyström Approximation and Kernel Quadrature
8			Width and Depth Limits Commute in Residual Networks
7			A Generalization of ViT/MLP-Mixer to Graphs
10	Domain Adaptation	Time Series Under Feature and Label Shifts	Domain Adaptation for Time Series Under Feature and Label Shifts
9	One Stone	Two Birds	Contrastive Learning Meets Homophily: Two Birds with One Stone
10	Nearly Minimax Optimal Reinforcement Learning	Linear Markov Decision Processes	Nearly Minimax Optimal Reinforcement Learning for Linear Markov Decision Processes
10	Curriculum based Sequential neural decoders	Polar code family	CRISP: Curriculum based Sequential neural decoders for Polar code family
9	Mergeable Sketches	Private Distinct Counting	Sketch-Flip-Merge: Mergeable Sketches for Private Distinct Counting
14	applications to EEG classification	Shift invariant models for functional data	Functional Neural Networks: Shift invariant models for functional data with applications to EEG classification
8	Distance Weighted Supervised Learning	Offline Interaction Data	Distance Weighted Supervised Learning for Offline Interaction Data
9	Group Equivariant Fourier Neural Operators	Partial Differential Equations	Group Equivariant Fourier Neural Operators for Partial Differential Equations
9	Initialization-Robustness Guarantees	Training-Free Neural Active Learning	Training-Free Neural Active Learning with Initialization-Robustness Guarantees
12	A Study of Global and Episodic Bonuses	Exploration in Contextual MDPs	A Study of Global and Episodic Bonuses for Exploration in Contextual MDPs
9	Robust Camera Pose Refinement	Multi-Resolution Hash Encoding	Robust Camera Pose Refinement for Multi-Resolution Hash Encoding
7	Generalized Teacher Forcing	Learning Chaotic Dynamics	Generalized Teacher Forcing for Learning Chaotic Dynamics
9			Causal Modeling of Policy Interventions From Treatment-Outcome Sequences
10	Gaussian Processes	Monotonicity and Double Descent in Uncertainty Estimation	Monotonicity and Double Descent in Uncertainty Estimation with Gaussian Processes
9			AdaBoost is not an Optimal Weak to Strong Learner
9	Dyadic Neurons	Accelerating Contrastive Hebbian Learning	Dual Propagation: Accelerating Contrastive Hebbian Learning with Dyadic Neurons
8			Multi-Task Off-Policy Learning from Bandit Feedback
10	Exact Augmented Lagrangian and Randomized Iterative Sketching	Constrained Optimization	Constrained Optimization via Exact Augmented Lagrangian and Randomized Iterative Sketching
8	Poisoned Teachers	Revisiting Data-Free Knowledge Distillation	Revisiting Data-Free Knowledge Distillation with Poisoned Teachers
10	End-to-end diffusion	high resolution images	simple diffusion: End-to-end diffusion for high resolution images
8			Causal Strategic Classification: A Tale of Two Shifts
9	Group-Aware Learning	Fair and Accurate Decision Making	Fair and Accurate Decision Making through Group-Aware Learning
6	Approximation Algorithms	Fair Range Clustering	Approximation Algorithms for Fair Range Clustering
6			Decoding Layer Saliency in Language Transformers
9	Ten Forward Passes	Black-Box Text Classification	PromptBoosting: Black-Box Text Classification with Ten Forward Passes
11			Sparse Learning of Dynamical Systems in RKHS: An Operator-Theoretic Approach
7			Probably Anytime-Safe Stochastic Combinatorial Semi-Bandits
7	Invariance-Constrained Learning	Automatic Data Augmentation	Automatic Data Augmentation via Invariance-Constrained Learning
6	Diffusion Generative Prior	Thompson Sampling	Thompson Sampling with Diffusion Generative Prior
4	Tighter Analysis	ProxSkip	Tighter Analysis for ProxSkip
4	Omnipredictors	Constrained Optimization	Omnipredictors for Constrained Optimization
8	GFlowNet-EM	Learning Compositional Latent Variable Models	GFlowNet-EM for Learning Compositional Latent Variable Models
13	Parallel Speedup for Multi-Block Bilevel Optimization	Blockwise Stochastic Variance-Reduced Methods	Blockwise Stochastic Variance-Reduced Methods with Parallel Speedup for Multi-Block Bilevel Optimization
8	Language Instructed Reinforcement Learning	Human-AI Coordination	Language Instructed Reinforcement Learning for Human-AI Coordination
10	Surface Snapping Optimization Layer	Single Image Object Shape Reconstruction	Surface Snapping Optimization Layer for Single Image Object Shape Reconstruction
11			Learning to Learn from APIs: Black-Box Data-Free Meta-Learning
16			For Pre-Trained Vision Models in Motor Control, Not All Policy Learning Methods are Created Equal
9	A Tighter Analysis	Nonconvex Optimization	Beyond Lipschitz Smoothness: A Tighter Analysis for Nonconvex Optimization
9			Understanding the Impact of Adversarial Robustness on Accuracy Disparity
9	Density Features	Reinforcement Learning in Low-rank MDPs	Reinforcement Learning in Low-rank MDPs with Density Features
9	Composable Conditions	Creative and Controllable Image Synthesis	Composer: Creative and Controllable Image Synthesis with Composable Conditions
8			Model-Aware Contrastive Learning: Towards Escaping the Dilemmas
6			High-dimensional Clustering onto Hamiltonian Cycle
12	A Universal Approach	Delayed Online Bandit Learning	Banker Online Mirror Descent: A Universal Approach for Delayed Online Bandit Learning
8	Outliers	Fast Algorithms for Distributed k-Clustering	Fast Algorithms for Distributed k-Clustering with Outliers
10	Contrastive Learning	Searching Large Neighborhoods for Integer Linear Programs	Searching Large Neighborhoods for Integer Linear Programs with Contrastive Learning
9	On Coresets	Clustering in Small Dimensional Euclidean spaces	On Coresets for Clustering in Small Dimensional Euclidean spaces
12	Prompt-Enhanced Diffusion Models	Text-To-Audio Generation	Make-An-Audio: Text-To-Audio Generation with Prompt-Enhanced Diffusion Models
8	The Power of Uniform Sampling	k-Median	The Power of Uniform Sampling for k-Median
7	Reparameterized Policy Learning	Multimodal Trajectory Optimization	Reparameterized Policy Learning for Multimodal Trajectory Optimization
13			Theoretical Bounds on the Network Community Profile from Low-rank Semi-definite Programming
11	Spatial-temporal Decomposition	Accelerating Physics-constrained Neural PDE Solver	NeuralStagger: Accelerating Physics-constrained Neural PDE Solver with Spatial-temporal Decomposition
4			Policy Contrastive Imitation Learning
11	Are Large Kernels Better Teachers than Transformers	ConvNets? 14023-14038	Are Large Kernels Better Teachers than Transformers for ConvNets? 14023-14038
9			Achieving Linear Speedup in Non-IID Federated Bilevel Learning
9	User-level Differential Privacy	Federated Linear Contextual Bandits	Federated Linear Contextual Bandits with User-level Differential Privacy
13			Straightening Out the Straight-Through Estimator: Overcoming Optimization Challenges in Vector Quantized Networks
5	Squentropy	Cut your Losses	Cut your Losses with Squentropy
17	Self-Organizing Maps for Structured Representations of High-Rate Time Series	Unsupervised Contrastive Learning	SOM-CPC: Unsupervised Contrastive Learning with Self-Organizing Maps for Structured Representations of High-Rate Time Series
5			One-Shot Federated Conformal Prediction
14			The Impact of Exploration on Convergence and Performance of Multi-Agent Q-Learning Dynamics
3			Combinatorial Neural Bandits
9	Modeling a Group Action	Achieving Combinatorial Generalization	MAGANet: Achieving Combinatorial Generalization by Modeling a Group Action
10	Information-Theoretic State Space Model	Multi-View Reinforcement Learning	Information-Theoretic State Space Model for Multi-View Reinforcement Learning
9	Neural Incorporation of Attributes	Under-Counted Tensor Completion	Under-Counted Tensor Completion with Neural Incorporation of Attributes
11			On the Identifiability and Estimation of Causal Location-Scale Noise Models
8	Neural Tangent Kernels	Stochastic Marginal Likelihood Gradients	Stochastic Marginal Likelihood Gradients using Neural Tangent Kernels
8	Provable Approximation Guarantees	Differentially Private Hierarchical Clustering	Differentially Private Hierarchical Clustering with Provable Approximation Guarantees
16			Neural Network Accelerated Implicit Filtering: Integrating Neural Network Surrogates With Provably Convergent Derivative Free Optimization Methods
10			Principled Offline RL in the Presence of Rich Exogenous Information
10			Unveiling the Latent Space Geometry of Push-Forward Generative Models
10	Bayesian Experimental Design	Information-Theoretic Contextual Optimization	CO-BED: Information-Theoretic Contextual Optimization via Bayesian Experimental Design
12			DoG is SGD's Best Friend: A Parameter-Free Dynamic Step Size Schedule
8			Maximal Initial Learning Rates in Deep ReLU Networks
7	Data-Driven Subgroup Identification	Linear Regression	Data-Driven Subgroup Identification for Linear Regression
9	Few-Shot Learning	Efficient Training of Language Models	Efficient Training of Language Models using Few-Shot Learning
6	Scalable Adaptive Computation	Iterative Generation	Scalable Adaptive Computation for Iterative Generation
6	Unbounded Losses	Unconstrained Online Learning	Unconstrained Online Learning with Unbounded Losses
3			Multi-Objective GFlowNets
8			The Price of Differential Privacy under Continual Observation
10			Graph Ladling: Shockingly Simple Parallel GNN Training without Intermediate Communication
16			Instant Soup: Cheap Pruning Ensembles in A Single Pass Can Draw Lottery Tickets from Large Models
11			Exploring the Benefits of Training Expert Language Models over Instruction Tuning
10	Periodic Nowcasting Near Future Weights	Learning to Boost Training	Learning to Boost Training by Periodic Nowcasting Near Future Weights
2			Unscented Autoencoder
8			Curiosity in Hindsight: Intrinsic Exploration in Stochastic Environments
10	Bio-inspired Replay in Vision Transformers	Continual Learning	BiRT: Bio-inspired Replay in Vision Transformers for Continual Learning
11			Recovering Top-Two Answers and Confusion Probability in Multi-Choice Crowdsourcing
11	Leveraging Label Non-Uniformity	Node Classification in Graph Neural Networks	Leveraging Label Non-Uniformity for Node Classification in Graph Neural Networks
11	Inconsistent Data Distributions	Bidirectional Adaptation for Robust Semi-Supervised Learning	Bidirectional Adaptation for Robust Semi-Supervised Learning with Inconsistent Data Distributions
5			Short-lived High-volume Bandits
4			Smooth Non-stationary Bandits
17			A Unified Optimization Framework of ANN-SNN Conversion: Towards Optimal Mapping from Activation Values to Firing Rates
6	Multimodal Prompts	Robot Manipulation	VIMA: Robot Manipulation with Multimodal Prompts
9	a Multi-task Deep Ensemble	Estimating Causal Effects	Estimating Causal Effects using a Multi-task Deep Ensemble
6	Unobserved States	Online Restless Bandits	Online Restless Bandits with Unobserved States
10	In-distribution Class Prior	Detecting Out-of-distribution Data	Detecting Out-of-distribution Data through In-distribution Class Prior
11			Towards Stable and Efficient Adversarial Training against l1 Bounded Adversarial Attacks
7	Compositional Optimization	Learning Unnormalized Statistical Models	Learning Unnormalized Statistical Models via Compositional Optimization
7			Approximate Causal Effect Identification under Weak Confounding
9	referential uncertainty	Few-shot multimodal word learning	MEWL: Few-shot multimodal word learning with referential uncertainty
11	Slicing 4D Tetrahedral Meshes	Neural 3D Triangle Mesh Reconstruction	NeuralSlice: Neural 3D Triangle Mesh Reconstruction via Slicing 4D Tetrahedral Meshes
9	Meta-Learning and Representative Verbalizer	Effective Structured Prompting	Effective Structured Prompting by Meta-Learning and Representative Verbalizer
13			Understanding Incremental Learning of Gradient Descent: A Fine-grained Analysis of Matrix Sensing
9	Less Exploration is Fast and Optimal	Thompson Sampling	Thompson Sampling with Less Exploration is Fast and Optimal
14			R-U-SURE? Uncertainty-Aware Code Suggestions By Maximizing Utility Across Random User Intents
8	Discrete Optimization	Automatically Auditing Large Language Models	Automatically Auditing Large Language Models via Discrete Optimization
9			On the Expressive Power of Geometric Graph Neural Networks
15	Most Beneficial Examples	Supervised Learning Contribute the Least	Data-Efficient Contrastive Self-supervised Learning: Most Beneficial Examples for Supervised Learning Contribute the Least
6	Robust Subtask Learning	Compositional Generalization	Robust Subtask Learning for Compositional Generalization
17	Batch Normalization	On Bridging the Gap between Mean Field and Finite Width Deep Random Multilayer Perceptron	On Bridging the Gap between Mean Field and Finite Width Deep Random Multilayer Perceptron with Batch Normalization
8	Practical Certificates	Provably Fair Representation Learning	FARE: Provably Fair Representation Learning with Practical Certificates
10	Scaling of Class-wise Training Losses	Post-hoc Calibration	Scaling of Class-wise Training Losses for Post-hoc Calibration
14	Contrastive Debiasing without Bias-free Data via Generative Bias-transformation	Fighting Fire	Fighting Fire with Fire: Contrastive Debiasing without Bias-free Data via Generative Bias-transformation
8	Combining Multiple Experiments	Estimating Joint Treatment Effects	Estimating Joint Treatment Effects by Combining Multiple Experiments
9			The Catalog Problem: Clustering and Ordering Variable-Sized Sets
5	Learned Canonicalization Functions	Equivariance	Equivariance with Learned Canonicalization Functions
11			Biases in Evaluation of Molecular Optimization Methods and Bias Reduction Strategies
5			Statistical Indistinguishability of Learning Algorithms
6			Identifying Interpretable Subspaces in Image Representations
6	Latent Confounders	Nonlinear Causal Discovery	Nonlinear Causal Discovery with Latent Confounders
9	Monte-Carlo-Tree-Search	Deep Generative Symbolic Regression	Deep Generative Symbolic Regression with Monte-Carlo-Tree-Search
13			One-vs-the-Rest Loss to Focus on Important Samples in Adversarial Training
9			Large Language Models Struggle to Learn Long-Tail Knowledge
12	A Git Extension	Collaborative Development of Machine Learning Models	Git-Theta: A Git Extension for Collaborative Development of Machine Learning Models
10	A Deep Conjugate Direction Method	Iteratively Solving Linear Systems	A Deep Conjugate Direction Method for Iteratively Solving Linear Systems
9	Leveraging Proxy of Training Data	Test-Time Adaptation	Leveraging Proxy of Training Data for Test-Time Adaptation
7			Beyond Reward: Offline Preference-guided Policy Optimization
9			Poisoning Generative Replay in Continual Learning to Promote Forgetting
10			Node Embedding from Neural Hamiltonian Orbits in Graph Neural Networks
13			Understanding Gradient Regularization in Deep Learning: Efficient Finite-Difference Computation and Implicit Bias
10	Bandits and Reinforcement Learning	Langevin Thompson Sampling	Langevin Thompson Sampling with Logarithmic Communication: Bandits and Reinforcement Learning
10			On the Relationship Between Explanation and Prediction: A Causal View
14			Cocktail Party Attack: Breaking Aggregation-Based Privacy in Federated Learning Using Independent Component Analysis
5			General Sequential Episodic Memory Model
7	Sensor Data Containing Incomplete Observations	Regression	Regression with Sensor Data Containing Incomplete Observations
7			Data Representations' Study of Latent Image Manifolds
8	Multi-Modal Classifiers	Open-Vocabulary Object Detection	Multi-Modal Classifiers for Open-Vocabulary Object Detection
7			Learning Mixtures of Markov Chains and MDPs
6	Curious Replay	Model-based Adaptation	Curious Replay for Model-based Adaptation
9			How Does Information Bottleneck Help Deep Learning? 16049-16096
8			Instrumental Variable Estimation of Average Partial Causal Effects
11	A Framework	Differentially Private Hypothesis Testing	The Test of Tests: A Framework for Differentially Private Hypothesis Testing
7			Exact Inference in High-order Structured Prediction
14	Locally Coupled Oscillatory Recurrent Neural Networks	Learning Spatiotemporally Structured Representations	Neural Wave Machines: Learning Spatiotemporally Structured Representations with Locally Coupled Oscillatory Recurrent Neural Networks
9			Homomorphism AutoEncoder - Learning Group Structured Representations from Observed Transitions
3			Rethinking Backdoor Attacks
9	PAC Prediction Sets	Large Language Models of Code	PAC Prediction Sets for Large Language Models of Code
11	Accelerated Primal-Dual Methods	Convex-Strongly-Concave Saddle Point Problems	Accelerated Primal-Dual Methods for Convex-Strongly-Concave Saddle Point Problems
6	Loss Balancing	Fair Supervised Learning	Loss Balancing for Fair Supervised Learning
9			Linearly Constrained Bilevel Optimization: A Smoothed Implicit Gradient Approach
17	Emergent Asymmetry of Precision and Recall	Measuring Fidelity and Diversity of Generative Models in High Dimensions	Emergent Asymmetry of Precision and Recall for Measuring Fidelity and Diversity of Generative Models in High Dimensions
8	Learning-augmented private algorithms	multiple quantile release	Learning-augmented private algorithms for multiple quantile release
8	Data Splitting	Mitigating Label Noise Memorization	CrossSplit: Mitigating Label Noise Memorization through Data Splitting
8			Trainability, Expressivity and Interpretability in Gated Neural ODEs
5			SAAL: Sharpness-Aware Active Learning
10	Implicit and Bidirectional Curriculum	Demonstration-free Autonomous Reinforcement Learning	Demonstration-free Autonomous Reinforcement Learning via Implicit and Bidirectional Curriculum
12	Bandit Feedback	Improved Algorithms for Multi-period Multi-class Packing Problems	Improved Algorithms for Multi-period Multi-class Packing Problems with Bandit Feedback
11	Two-Stage Dynamic Programming	Efficient Latency-Aware CNN Depth Compression	Efficient Latency-Aware CNN Depth Compression via Two-Stage Dynamic Programming
4			Probabilistic Concept Bottleneck Models
9	A Symmetric Transformer	Context-Aware Device Placement	DevFormer: A Symmetric Transformer for Context-Aware Device Placement
11	Discriminator Guidance in Score-based Diffusion Models	Refining Generative Process	Refining Generative Process with Discriminator Guidance in Score-based Diffusion Models
10	Power-Constrained Deep Learning	Robust Non-Linear Feedback Coding	Robust Non-Linear Feedback Coding via Power-Constrained Deep Learning
13	an Option Framework	Learning to Integrate Exploration Strategies for Reinforcement Learning	LESSON: Learning to Integrate Exploration Strategies for Reinforcement Learning via an Option Framework
10	Memory-Balanced Pipeline Parallelism	Training Large Language Models	BPipe: Memory-Balanced Pipeline Parallelism for Training Large Language Models
9	Missing Data	Probabilistic Imputation for Time-series Classification	Probabilistic Imputation for Time-series Classification with Missing Data
9	Variational Curriculum Reinforcement Learning	Unsupervised Discovery of Skills	Variational Curriculum Reinforcement Learning for Unsupervised Discovery of Skills
5			Margin-based Neural Network Watermarking
7			Regularizing Towards Soft Equivariance Under Mixed Symmetries
9	Count-based Conservatism	Model-based Offline Reinforcement Learning	Model-based Offline Reinforcement Learning with Count-based Conservatism
10	Transformer-based Stagewise Decomposition	Large-Scale Multistage Stochastic Optimization	Transformer-based Stagewise Decomposition for Large-Scale Multistage Stochastic Optimization
16	Survival Risk-Ordered Representation of Cancer Patients and Genes	the Identification of Prognostic Genes	SurProGenes: Survival Risk-Ordered Representation of Cancer Patients and Genes for the Identification of Prognostic Genes
12	Invariant Residual Learning	Stable and Consistent Prediction of 3D Characteristic Orientation	Stable and Consistent Prediction of 3D Characteristic Orientation via Invariant Residual Learning
10	Auxiliary Preference Learning	Improving Text Classifiers	Prefer to Classify: Improving Text Classifiers via Auxiliary Preference Learning
10	An Adaptive Entropy-Regularization Framework	Multi-Agent Reinforcement Learning	An Adaptive Entropy-Regularization Framework for Multi-Agent Reinforcement Learning
12	Practical and Matching Gradient Variance Bounds	Black-Box Variational Bayesian Inference	Practical and Matching Gradient Variance Bounds for Black-Box Variational Bayesian Inference
6	Learnability and Algorithm	Continual Learning	Learnability and Algorithm for Continual Learning
12	Unifying Nesterov's Accelerated Gradient Methods	Convex and Strongly Convex Objective Functions	Unifying Nesterov's Accelerated Gradient Methods for Convex and Strongly Convex Objective Functions
8	Denoising MCMC	Accelerating Diffusion-Based Generative Models	Denoising MCMC for Accelerating Diffusion-Based Generative Models
12	Clique Search on Correlation Thresholded Graphs	Structure Learning of Latent Factors	Structure Learning of Latent Factors via Clique Search on Correlation Thresholded Graphs
11	Fair and Robust Estimation of Heterogeneous Treatment Effects	Policy Learning	Fair and Robust Estimation of Heterogeneous Treatment Effects for Policy Learning
6	Proper Losses	Discrete Generative Models	Proper Losses for Discrete Generative Models
12	an Inverse Lipschitz Constraint on the Decoder Network	Controlling Posterior Collapse	Controlling Posterior Collapse by an Inverse Lipschitz Constraint on the Decoder Network
6	A Watermark	Large Language Models	A Watermark for Large Language Models
11			Probabilistic Contrastive Learning Recovers the Correct Aleatoric Uncertainty of Ambiguous Inputs
6			Training Normalizing Flows from Dependent Data
5			IncDSI: Incrementally Updatable Document Retrieval
14			Regularization and Variance-Weighted Regression Achieves Minimax Optimality in Linear MDPs: Theory and Practice
12	Domain-Informed Prior Distributions over Functions	Drug Discovery under Covariate Shift	Drug Discovery under Covariate Shift with Domain-Informed Prior Distributions over Functions
8	Deep Laplacian-based Options	Temporally-Extended Exploration	Deep Laplacian-based Options for Temporally-Extended Exploration
12	Low Cost	Making any Hierarchical Clustering Fair and Balanced	Generalized Reductions: Making any Hierarchical Clustering Fair and Balanced with Low Cost
13			Can We Scale Transformers to Predict Parameters of Diverse ImageNet Models? 17243-17259
10	The True Shape of Regret	Online Learning	Online Learning with Feedback Graphs: The True Shape of Regret
10	Grounding Language Models to Images	Multimodal Inputs and Outputs	Grounding Language Models to Images for Multimodal Inputs and Outputs
8	Rigid Body Flows	Sampling Molecular Crystal Structures	Rigid Body Flows for Sampling Molecular Crystal Structures
11	Enabling First-Order Gradient-Based Learning	Equilibrium Computation in Markets	Enabling First-Order Gradient-Based Learning for Equilibrium Computation in Markets
9			Revisiting Gradient Clipping: Stochastic bias and tight convergence guarantees
5			On Computing Optimal Tree Ensembles
8			GOAT: A Global Transformer on Large-scale Graphs
6	Autoregressive Diffusion Model	Graph Generation	Autoregressive Diffusion Model for Graph Generation
7			End-to-End Full-Atom Antibody Design
10	the integral probability metric for causal inference	Covariate balancing	Covariate balancing using the integral probability metric for causal inference
11			Masked Bayesian Neural Networks : Theoretical Guarantee and its Posterior Inference
7	Parameter-Level Soft-Masking	Continual Learning	Parameter-Level Soft-Masking for Continual Learning
6	Human Preferences	Pretraining Language Models	Pretraining Language Models with Human Preferences
11			Detecting Adversarial Directions in Deep Reinforcement Learning to Make Robust Decisions
9	Ewald-based Long-Range Message Passing	Molecular Graphs	Ewald-based Long-Range Message Passing for Molecular Graphs
7	Diffusion Models	Modelling Tabular Data	TabDDPM: Modelling Tabular Data with Diffusion Models
8	Randomized Schur Complement Views	Graph Contrastive Learning	Randomized Schur Complement Views for Graph Contrastive Learning
9			Benign Overfitting in Two-layer ReLU Convolutional Neural Networks
9	Variational Mixture of HyperGenerators	Learning Distributions over Functions	Variational Mixture of HyperGenerators for Learning Distributions over Functions
15			Gradient Descent Monotonically Decreases the Sharpness of Gradient Flow Solutions in Scalar Networks and Beyond
8			Estimation Beyond Data Reweighting: Kernel Method of Moments
7			Multi-Task Differential Privacy Under Distribution Skew
15			Towards Bridging the Gaps between the Right to Explanation and the Right to be Forgotten
8			Graph Neural Tangent Kernel: Convergence on Large Graphs
6	Diffusion Models	Black-Box Optimization	Diffusion Models for Black-Box Optimization
9			Learning to Design Analog Circuits to Meet Threshold Specifications
6	Variance Control	Distributional Reinforcement Learning	Variance Control for Distributional Reinforcement Learning
7	Vector Quantized Models	Hierarchical Imitation Learning	Hierarchical Imitation Learning with Vector Quantized Models
7			SinDDM: A Single Image Denoising Diffusion Model
4			Towards Explaining Distribution Shifts
6	Similarity Guarantees	Featured Graph Coarsening	Featured Graph Coarsening with Similarity Guarantees
7	Scene Graph Memory	Modeling Dynamic Environments	Modeling Dynamic Environments with Scene Graph Memory
8			Tied-Augment: Controlling Representation Similarity Improves Data Augmentation
14			Cooperation in the Latent Space: The Benefits of Adding Mixture Components in Variational Autoencoders
9	Geometric Consistency	Few-shot Neural Radiance Fields	GeCoNeRF: Few-shot Neural Radiance Fields via Geometric Consistency
10	Implicit Neural Representations	Rotation and Translation Invariant Representation Learning	Rotation and Translation Invariant Representation Learning with Implicit Neural Representations
9	Few Latent Contexts are Learnable	Reward-Mixing MDPs	Reward-Mixing MDPs with Few Latent Contexts are Learnable
9	A Fully First-Order Method	Stochastic Bilevel Optimization	A Fully First-Order Method for Stochastic Bilevel Optimization
15	Proximal Regularization and Applications to Wasserstein CP-dictionary Learning	Complexity of Block Coordinate Descent	Complexity of Block Coordinate Descent with Proximal Regularization and Applications to Wasserstein CP-dictionary Learning
13			Data-OOB: Out-of-bag Estimate as a Simple and Efficient Data Value
9			Emergence of Adaptive Circadian Rhythms in Deep Reinforcement Learning
12			Synergies between Disentanglement and Sparsity: Generalization and Identifiability in Multi-Task Learning
8	Nearly-Optimal Hierarchical Clustering	Well-Clustered Graphs	Nearly-Optimal Hierarchical Clustering for Well-Clustered Graphs
13	Hybrid Energy Based Model in the Feature Space	Out-of-Distribution Detection	Hybrid Energy Based Model in the Feature Space for Out-of-Distribution Detection
7			A theory of continuous generative flow networks
6			Automatically marginalized MCMC in probabilistic programming
12	A Natural and Reliable Benchmark	Data Science Code Generation	DS-1000: A Natural and Reliable Benchmark for Data Science Code Generation
8	Offline Decision Transformer	Transferable Chip Placement	ChiPFormer: Transferable Chip Placement via Offline Decision Transformer
15	Enforcing the Underlying Score Fokker-Planck Equation	Improving Score-based Diffusion Models	FP-Diffusion: Improving Score-based Diffusion Models by Enforcing the Underlying Score Fokker-Planck Equation
6			Private Statistical Estimation of Many Quantiles
7	Low Computation	Bootstrap in High Dimension	Bootstrap in High Dimension with Low Computation
6			LegendreTron: Uprising Proper Multiclass Loss Learning
7	Connectivity-constrained Variational Autoencoders	Metagenomic Binning	Metagenomic Binning using Connectivity-constrained Variational Autoencoders
14	Delayed Bandit Feedback	Delay-Adapted Policy Optimization and Improved Regret for Adversarial MDP	Delay-Adapted Policy Optimization and Improved Regret for Adversarial MDP with Delayed Bandit Feedback
10			Lottery Tickets in Evolutionary Optimization: On Sparse Backpropagation-Free Trainability
11			On the Occupancy Measure of Non-Markovian Policies in Continuous MDPs
