len	idea	target	title
8	Diffusion Posterior Sampling	General Noisy Inverse Problems.	Diffusion Posterior Sampling for General Noisy Inverse Problems.
6			Mass-Editing Memory in a Transformer.
5			Learning the Positions in CountSketch.
13	Uncertainty \& Temporal Distance-Aware Curriculum Goal Generation.	Outcome-directed Reinforcement Learning	Outcome-directed Reinforcement Learning by Uncertainty \& Temporal Distance-Aware Curriculum Goal Generation.
10	A Laplace-inspired Distribution on SO(3)	Probabilistic Rotation Estimation.	A Laplace-inspired Distribution on SO(3) for Probabilistic Rotation Estimation.
11			HiViT: A Simpler and More Efficient Design of Hierarchical Vision Transformer.
11	A Minimalist Dataset	Systematic Generalization of Perception, Syntax, and Semantics.	A Minimalist Dataset for Systematic Generalization of Perception, Syntax, and Semantics.
8	Unsupervised Model Selection	Time Series Anomaly Detection.	Unsupervised Model Selection for Time Series Anomaly Detection.
5			AANG : Automating Auxiliary Learning.
7	Learning Neural Representations	Neural Networks.	NeRN: Learning Neural Representations for Neural Networks.
5			Formal Mathematics Statement Curriculum Learning.
7	Structured Koopman Autoencoders.	Multifactor Sequential Disentanglement	Multifactor Sequential Disentanglement via Structured Koopman Autoencoders.
6	Packed Ensembles	efficient uncertainty estimation.	Packed Ensembles for efficient uncertainty estimation.
7	Hidden Markov Transformer	Simultaneous Machine Translation.	Hidden Markov Transformer for Simultaneous Machine Translation.
9	identifiability guarantees.	Multi-domain image generation and translation	Multi-domain image generation and translation with identifiability guarantees.
9	Continual evaluation	Identifying the stability gap.	Continual evaluation for lifelong learning: Identifying the stability gap.
10	Interpretable Domain Index	Domain Adaptation.	Domain-Indexing Variational Bayes: Interpretable Domain Index for Domain Adaptation.
11			One-Pixel Shortcut: On the Learning Preference of Deep Neural Networks.
8	invertible layers.	Deterministic training of generative autoencoders	Deterministic training of generative autoencoders using invertible layers.
13			A Holistic View of Label Noise Transition Matrix in Deep Learning and Beyond.
11	Balanced Entropy Learning Principle.	Active Learning in Bayesian Neural Networks	Active Learning in Bayesian Neural Networks with Balanced Entropy Learning Principle.
8	Switching Costs.	Near-Optimal Adversarial Reinforcement Learning	Near-Optimal Adversarial Reinforcement Learning with Switching Costs.
11	Group Propagation.	A High Resolution Non-Hierarchical Vision Transformer	GPViT: A High Resolution Non-Hierarchical Vision Transformer with Group Propagation.
3			Neural Optimal Transport.
8	Dirichlet-based Uncertainty Calibration	Active Domain Adaptation.	Dirichlet-based Uncertainty Calibration for Active Domain Adaptation.
7	Attention Retractable Transformer.	Accurate Image Restoration	Accurate Image Restoration with Attention Retractable Transformer.
6	State Abstraction.	Neural Episodic Control	Neural Episodic Control with State Abstraction.
9			The Role of ImageNet Classes in Fréchet Inception Distance.
8			Diffusion Models Already Have A Semantic Latent Space.
10			Zero-Shot Image Restoration Using Denoising Diffusion Null-Space Model.
9	Discontinuities.	Nonlinear Reconstruction for Operator Learning of PDEs	Nonlinear Reconstruction for Operator Learning of PDEs with Discontinuities.
6	Learning Label Encodings	Deep Regression.	Learning Label Encodings for Deep Regression.
7	Multi-skill Mobile Manipulation	Object Rearrangement.	Multi-skill Mobile Manipulation for Object Rearrangement.
9	Single-shot General Hyper-parameter Optimization	Federated Learning.	Single-shot General Hyper-parameter Optimization for Federated Learning.
9			Simplicial Embeddings in Self-Supervised Learning and Downstream Classification.
6	Vision Transformer Adapter	Dense Predictions.	Vision Transformer Adapter for Dense Predictions.
13	Mitigating Confirmation Bias	Domain Adaptation of Black-Box Predictors.	Divide to Adapt: Mitigating Confirmation Bias for Domain Adaptation of Black-Box Predictors.
10	Optimal Transport for Vision-Language Models.	Prompt Learning	PLOT: Prompt Learning with Optimal Transport for Vision-Language Models.
11	Communication Compression and Optimal Oracle Complexity.	Distributed Nonconvex Optimization	DASHA: Distributed Nonconvex Optimization with Communication Compression and Optimal Oracle Complexity.
8			LAVA: Data Valuation without Pre-Specified Learning Algorithms.
10	Meta-prediction Model	Distillation-Aware NAS on Unseen Datasets.	Meta-prediction Model for Distillation-Aware NAS on Unseen Datasets.
5			Denoising Diffusion Error Correction Codes.
9			Exploring Active 3D Object Detection from a Generalization Perspective.
7	Commonsense Prompting.	Neuro-Symbolic Procedural Planning	Neuro-Symbolic Procedural Planning with Commonsense Prompting.
4			Generative Augmented Flow Networks.
13			The Trade-off between Universality and Label Efficiency of Representations from Contrastive Learning.
11			CROM: Continuous Reduced-Order Modeling of PDEs Using Implicit Neural Representations.
9	Language.	Composing Zero-Shot Multimodal Reasoning	Socratic Models: Composing Zero-Shot Multimodal Reasoning with Language.
7			Multi-lingual Evaluation of Code Generation Models.
9	Constraints.	Generalized Rate Agnostic Causal Estimation	GRACE-C: Generalized Rate Agnostic Causal Estimation via Constraints.
9	Equivariant Graph Attention Transformer	3D Atomistic Graphs.	Equiformer: Equivariant Graph Attention Transformer for 3D Atomistic Graphs.
9	MPC.	Fast, Performant and Provate Transformer Inference	MPCFORMER: Fast, Performant and Provate Transformer Inference with MPC.
8			Disparate Impact in Differential Privacy from Gradient Misalignment.
12			TabPFN: A Transformer That Solves Small Tabular Classification Problems in a Second.
4			Human Motion Diffusion Model.
6	Deep Nearest Centroids.	Visual Recognition	Visual Recognition with Deep Nearest Centroids.
8	Implicit Neural Representations.	Continuous PDE Dynamics Forecasting	Continuous PDE Dynamics Forecasting with Implicit Neural Representations.
10	No Reason	Improved Generalization in Supervised Models.	No Reason for No Supervision: Improved Generalization in Supervised Models.
9			EVA3D: Compositional 3D Human Generation from 2D Image Collections.
9			Voxurf: Voxel-based Efficient and Accurate Neural Surface Reconstruction.
8	Learning Incompatible Policies.	Generating Diverse Cooperative Agents	Generating Diverse Cooperative Agents by Learning Incompatible Policies.
5			PEER: A Collaborative Language Model.
11	Image as Stepping Stone	Text-Guided 3D Shape Generation.	ISS: Image as Stepping Stone for Text-Guided 3D Shape Generation.
9			STREET: A Multi-Task Structured Reasoning and Explanation Benchmark.
12	Neural Collapse Inspired Feature-Classifier Alignment	Few-Shot Class-Incremental Learning.	Neural Collapse Inspired Feature-Classifier Alignment for Few-Shot Class-Incremental Learning.
6			Neural Networks and the Chomsky Hierarchy.
10			Neural ePDOs: Spatially Adaptive Equivariant Partial Differential Operator Based Networks.
14	Textual Inversion.	Personalizing Text-to-Image Generation	An Image is Worth One Word: Personalizing Text-to-Image Generation using Textual Inversion.
10	Is Synthetic Data from Generative Models Ready	Image Recognition?	Is Synthetic Data from Generative Models Ready for Image Recognition?
11	Structured Modeling and Learning	Online Vectorized HD Map Construction.	MapTR: Structured Modeling and Learning for Online Vectorized HD Map Construction.
8	Multilevel Training.	Minimax Optimal Kernel Operator Learning	Minimax Optimal Kernel Operator Learning via Multilevel Training.
10	Designing BERT	Sparse and Hierarchical Masked Modeling.	Designing BERT for Convolutional Networks: Sparse and Hierarchical Masked Modeling.
12			Quantifying and Mitigating the Impact of Label Errors on Model Disparity Metrics.
4			Factorized Fourier Neural Operators.
10			DFPC: Data flow driven pruning of coupled channels without data.
15	Total Variation separability of intermediate representations without fine tuning.	TVSPrune - Pruning Non-discriminative filters	TVSPrune - Pruning Non-discriminative filters via Total Variation separability of intermediate representations without fine tuning.
7	Finding Actual Descent Directions	Adversarial Training.	Finding Actual Descent Directions for Adversarial Training.
13	Ascent Regularizations.	Learning Continuous Normalizing Flows For Faster Convergence To Target Distribution	Learning Continuous Normalizing Flows For Faster Convergence To Target Distribution via Ascent Regularizations.
7	Softened Symbol Grounding	Neuro-symbolic Systems.	Softened Symbol Grounding for Neuro-symbolic Systems.
8			Mini-batch k-means terminates within O(d/ϵ) iterations.
9	Zero-Target-Assumption.	Learning Uncertainty for Unknown Domains	Learning Uncertainty for Unknown Domains with Zero-Target-Assumption.
10	joint supervised learning.	Transformer-based model for symbolic regression	Transformer-based model for symbolic regression via joint supervised learning.
8			QAID: Question Answering Inspired Few-shot Intent Detection.
10			Solving stochastic weak Minty variational inequalities without increasing batch size.
13			Curriculum-based Co-design of Morphology and Control of Voxel-based Soft Robots.
12	Towards Neural Ray Tracing	Wireless Channel Modelling and Differentiable Simulations.	WiNeRT: Towards Neural Ray Tracing for Wireless Channel Modelling and Differentiable Simulations.
9	Implicit Reward Regularization	Inverse Reinforcement Learning.	LS-IQ: Implicit Reward Regularization for Inverse Reinforcement Learning.
14			Share Your Representation Only: Guaranteed Improvement of the Privacy-Utility Tradeoff in Federated Learning.
9			EquiMod: An Equivariance Module to Improve Visual Instance Discrimination.
11			Task-Aware Information Routing from Common Representation Space in Lifelong Learning.
12	Investigating Subtokenization Options	Large Language Model Pretraining on Source Code.	CodeBPE: Investigating Subtokenization Options for Large Language Model Pretraining on Source Code.
6	Fairness Constraints.	Gradient Boosting	FairGBM: Gradient Boosting with Fairness Constraints.
8	Online Bias Correction	Task-Free Continual Learning.	Online Bias Correction for Task-Free Continual Learning.
10	debiasing.	safe semi-supervised learning	Don't fear the unlabelled: safe semi-supervised learning via debiasing.
11			Making Substitute Models More Bayesian Can Enhance Transferability of Adversarial Examples.
7	Layer Attention.	Cross-Layer Retrospective Retrieving	Cross-Layer Retrospective Retrieving via Layer Attention.
10	State Spaces Layers.	Efficient Sequence-Based RL	Decision S4: Efficient Sequence-Based RL via State Spaces Layers.
9			Unveiling the sampling density in non-uniform geometric graphs.
7	Adaptive Sample Reweighting.	Boosting Causal Discovery	Boosting Causal Discovery via Adaptive Sample Reweighting.
6			Iterative Circuit Repair Against Formal Specifications.
11			Can BERT Refrain from Forgetting on Sequential Tasks? A Probing Study.
4			Behavior Proximal Policy Optimization.
8			Actionable Neural Representations: Grid Cells from Minimal Constraints.
10	Rethinking Pre-training Graph Neural Networks	Molecules.	Mole-BERT: Rethinking Pre-training Graph Neural Networks for Molecules.
7	Geometrically regularized autoencoders	non-Euclidean data.	Geometrically regularized autoencoders for non-Euclidean data.
10			A Message Passing Perspective on Learning Dynamics of Contrastive Learning.
8	Trajectory-Informed Derivative Estimation.	Zeroth-Order Optimization	Zeroth-Order Optimization with Trajectory-Informed Derivative Estimation.
13	Uniform-in-time propagation of chaos	the mean-field gradient Langevin dynamics.	Uniform-in-time propagation of chaos for the mean-field gradient Langevin dynamics.
4			Asynchronous Distributed Bilevel Optimization.
10	Partially Known Features.	Confidence-Based Feature Imputation for Graphs	Confidence-Based Feature Imputation for Graphs with Partially Known Features.
8	Lifting Contrastive Learning	Human-Centric Perception.	LiftedCL: Lifting Contrastive Learning for Human-Centric Perception.
7	Gaussian Differential Privacy.	Individual Privacy Accounting	Individual Privacy Accounting with Gaussian Differential Privacy.
9	MAP-Elites.	Evolving Populations of Diverse RL Agents	Evolving Populations of Diverse RL Agents with MAP-Elites.
8	Gray-Box Gaussian Processes	Automated Reinforcement Learning.	Gray-Box Gaussian Processes for Automated Reinforcement Learning.
9	Equivariant Translation.	Protein Sequence and Structure Co-Design	Protein Sequence and Structure Co-Design with Equivariant Translation.
5			Learning in temporally structured environments.
9	Randomized Proximal Updates.	Primal-Dual Optimization Algorithms	RandProx: Primal-Dual Optimization Algorithms with Randomized Proximal Updates.
10			Preserving Pre-trained Features Helps Calibrate Fine-tuned Language Models.
5			Fast Nonlinear Vector Quantile Regression.
9	Leveraging Large Language Models	Multiple Choice Question Answering.	Leveraging Large Language Models for Multiple Choice Question Answering.
5	Label Differential Privacy.	Regression	Regression with Label Differential Privacy.
8	Hierarchical Abstraction	Combinatorial Generalization in Object Rearrangement.	Hierarchical Abstraction for Combinatorial Generalization in Object Rearrangement.
6	Selective Frequency Network	Image Restoration.	Selective Frequency Network for Image Restoration.
8	Encouraging Transferability.	Improving Differentiable Neural Architecture Search	Improving Differentiable Neural Architecture Search by Encouraging Transferability.
14	Eliminating Complex Non-Linear Functions.	Towards Matrix Arithmetic-only BERT Inference	MA-BERT: Towards Matrix Arithmetic-only BERT Inference by Eliminating Complex Non-Linear Functions.
9			Efficient Certified Training and Robustness Verification of Neural ODEs.
14			Arbitrary Virtual Try-on Network: Characteristics Representation and Trade-off between Body and Clothing.
5			UL2: Unifying Language Learning Paradigms.
9	Autoregressive Self-Boost Refinement.	Generating Complex Sequences	CASR: Generating Complex Sequences with Autoregressive Self-Boost Refinement.
11			Bitrate-Constrained DRO: Beyond Worst Case Robustness To Unknown Group Shifts.
12			Feature selection and low test error in shallow low-rotation ReLU networks.
8	Projection Works.	Identity	Backpropagation through Combinatorial Algorithms: Identity with Projection Works.
8	Coupled Multiwavelet Operator Learning	Coupled Differential Equations.	Coupled Multiwavelet Operator Learning for Coupled Differential Equations.
3			Mid-Vision Feedback.
10			Safe Reinforcement Learning From Pixels Using a Stochastic Latent Representation.
7			TrojText: Test-time Invisible Textual Trojan Insertion.
17			Improved Training of Physics-Informed Neural Networks Using Energy-Based Priors: a Study on Electrical Impedance Tomography.
12	Heterophily and Over-smoothing.	Ordering Message Passing to Deal	Ordered GNN: Ordering Message Passing to Deal with Heterophily and Over-smoothing.
7			Sparse Distributed Memory is a Continual Learner.
11	A Provable Defense Framework	Backdoor Mitigation in Federated Learning.	FLIP: A Provable Defense Framework for Backdoor Mitigation in Federated Learning.
12	Fairer and More Effective Language Sampling	Large-Scale Multilingual Pretraining.	UniMax: Fairer and More Effective Language Sampling for Large-Scale Multilingual Pretraining.
11	A Probabilistic Generative Model-Level Explanation	Graph Neural Networks.	GNNInterpreter: A Probabilistic Generative Model-Level Explanation for Graph Neural Networks.
12			Rethinking Symbolic Regression: Morphology and Adaptability in the Context of Evolutionary Algorithms.
7	On Pre-training Language Model	Antibody.	On Pre-training Language Model for Antibody.
6			Learning to reason over visual objects.
8	Goal-Conditioned Policies.	Imitating Graph-Based Planning	Imitating Graph-Based Planning with Goal-Conditioned Policies.
9			A theoretical study of inductive biases in contrastive learning.
6			Combinatorial Pure Exploration of Causal Bandits.
7	Theory of Mind.	Computational Language Acquisition	Computational Language Acquisition with Theory of Mind.
14			Pareto Invariant Risk Minimization: Towards Mitigating the Optimization Dilemma in Out-of-Distribution Generalization.
9			What Makes Convolutional Models Great on Long Sequence Modeling?
5	task arithmetic.	Editing models	Editing models with task arithmetic.
3			Neural Systematic Binder.
11	Training-Free Structured Diffusion Guidance	Compositional Text-to-Image Synthesis.	Training-Free Structured Diffusion Guidance for Compositional Text-to-Image Synthesis.
15	Strangers? Generalization of RL to Out-of-Distribution Trajectories.	Can Agents Run Relay Race	Can Agents Run Relay Race with Strangers? Generalization of RL to Out-of-Distribution Trajectories.
9	Circuit Graph Neural Network	Electronic Design Automation.	CktGNN: Circuit Graph Neural Network for Electronic Design Automation.
7			Specformer: Spectral Graph Neural Networks Meet Transformers.
13			Language Models Are Greedy Reasoners: A Systematic Formal Analysis of Chain-of-Thought.
5			Recursive Time Series Data Augmentation.
5			Auto-Encoding Goodness of Fit.
7			Understanding the Covariance Structure of Convolutional Filters.
5	Receptive Tokens.	Masked Distillation	Masked Distillation with Receptive Tokens.
10			Robust Multivariate Time-Series Forecasting: Adversarial Attacks and Defense Mechanisms.
9			TextShield: Beyond Successfully Detecting Adversarial Sentences in text classification.
7			Efficient Deep Reinforcement Learning Requires Regulating Overfitting.
10	Differentiable Function Approximation is Provably Efficient.	Offline Reinforcement Learning	Offline Reinforcement Learning with Differentiable Function Approximation is Provably Efficient.
9	Auxiliary Tasks.	Scaling Representation Learning	Proto-Value Networks: Scaling Representation Learning with Auxiliary Tasks.
8			Robust Algorithms on Adaptive Inputs from Bounded Adversaries.
10			Chasing All-Round Graph Representation Robustness: Model, Training, and Optimization.
10	Graph Neural Networks.	On Representing Mixed-Integer Linear Programs	On Representing Mixed-Integer Linear Programs by Graph Neural Networks.
11	On the Importance and Applicability of Pre-Training	Federated Learning.	On the Importance and Applicability of Pre-Training for Federated Learning.
11	their kernel bandwidth.	Simple initialization and parametrization of sinusoidal networks	Simple initialization and parametrization of sinusoidal networks via their kernel bandwidth.
19	Data-Free Hyper-Knowledge Distillation.	Accurate Global and Personalized Models through Federated Learning	The Best of Both Worlds: Accurate Global and Personalized Models through Federated Learning with Data-Free Hyper-Knowledge Distillation.
7	Mixup May Hurt Generalization.	Over-Training	Over-Training with Mixup May Hurt Generalization.
9	Hierarchy-aware Attention.	Contrastive Language-Image Pretraining	HiCLIP: Contrastive Language-Image Pretraining with Hierarchy-aware Attention.
14	A Flexible Framework	Bounding the Probability of High-Loss Predictions.	Quantile Risk Control: A Flexible Framework for Bounding the Probability of High-Loss Predictions.
9			The Tilted Variational Autoencoder: Improving Out-of-Distribution Detection.
13			Stateful Active Facilitator: Coordination and Environmental Heterogeneity in Cooperative Multi-Agent Reinforcement Learning.
11	Sparse Reward.	Learning Achievement Structure for Structured Exploration in Domains	Learning Achievement Structure for Structured Exploration in Domains with Sparse Reward.
8			PINTO: Faithful Language Reasoning Using Prompt-Generated Rationales.
18			Excess Risk of Two-Layer ReLU Neural Networks in Teacher-Student Settings and its Superiority to Kernel Methods.
7			Linearly Mapping from Image to Text Space.
8	Tree Projections.	Characterizing intrinsic compositionality in transformers	Characterizing intrinsic compositionality in transformers with Tree Projections.
9	the Augmentation Overlaps.	Modeling Similarity	Augmentation Component Analysis: Modeling Similarity via the Augmentation Overlaps.
2			Replicable Bandits.
6	Neural Bregman Divergences	Distance Learning.	Neural Bregman Divergences for Distance Learning.
5			Bias Propagation in Federated Learning.
10			Causal Confusion and Reward Misidentification in Preference-Based Reward Learning.
14	Unified Retrieval and Reasoning	Solving Multi-hop Question Answering Over Knowledge Graph.	UniKGQA: Unified Retrieval and Reasoning for Solving Multi-hop Question Answering Over Knowledge Graph.
12			Faster Last-iterate Convergence of Policy Optimization in Zero-Sum Markov Games.
8	Conditional Computation.	Memorization Capacity of Neural Networks	Memorization Capacity of Neural Networks with Conditional Computation.
5			Weighted Clock Logic Point Process.
9			Simple Emergent Action Representations from Multi-Task Policy Training.
10	Interaction-Based Disentanglement of Entities	Object-Centric World Models.	Interaction-Based Disentanglement of Entities for Object-Centric World Models.
11	Generalizable Radiance Fields	Human Avatar Modeling.	Neural Image-based Avatars: Generalizable Radiance Fields for Human Avatar Modeling.
3			Federated Neural Bandits.
7	Compositional Task Representations	Large Language Models.	Compositional Task Representations for Large Language Models.
7	REnormalizing Permuted Activations	Interpolation Repair.	REPAIR: REnormalizing Permuted Activations for Interpolation Repair.
6	Diffusion.	Training GANs	Diffusion-GAN: Training GANs with Diffusion.
10			Mind the Pool: Convolutional Neural Networks Can Overfit Input Size.
5	Spatial Gradient Scaling.	Reparameterization	Reparameterization through Spatial Gradient Scaling.
8	Unsupervised Learning	Combinatorial Optimization Needs Meta Learning.	Unsupervised Learning for Combinatorial Optimization Needs Meta Learning.
11	Corrupted Transformers Breach Privacy in Federated Learning	Language Models.	Decepticons: Corrupted Transformers Breach Privacy in Federated Learning for Language Models.
7			Adaptive Optimization in the ∞-Width Limit.
4			Broken Neural Scaling Laws.
6	logit correction.	Avoiding spurious correlations	Avoiding spurious correlations via logit correction.
12	Safe Exploration Incurs Nearly No Additional Sample Complexity	Reward-Free RL.	Safe Exploration Incurs Nearly No Additional Sample Complexity for Reward-Free RL.
10	disentangled style and content representation.	Diffusion-based Image Translation	Diffusion-based Image Translation using disentangled style and content representation.
5	Implicit Regularization	Group Sparsity.	Implicit Regularization for Group Sparsity.
8			Large Language Models are Human-Level Prompt Engineers.
8			Pruning Deep Neural Networks from a Sparsity Perspective.
9	Multi-Objective Soft Improvement Functions.	Enhancing Meta Learning	Enhancing Meta Learning via Multi-Objective Soft Improvement Functions.
8	Discrete Predictor-Corrector Diffusion Models	Image Synthesis.	Discrete Predictor-Corrector Diffusion Models for Image Synthesis.
8	Accurate Quantization	Generative Pre-trained Transformers.	OPTQ: Accurate Quantization for Generative Pre-trained Transformers.
18			A new characterization of the edge of stability based on a sharpness measure aware of batch gradient distribution.
10	SE(3)-Equivariant Attention Networks	Shape Reconstruction in Function Space.	SE(3)-Equivariant Attention Networks for Shape Reconstruction in Function Space.
6			Continual Pre-training of Language Models.
12	Applications in Robust Machine Learning.	Min-Max Multi-objective Bilevel Optimization	Min-Max Multi-objective Bilevel Optimization with Applications in Robust Machine Learning.
14	How Can GANs Learn Hierarchical Generative Models	Real-World Distributions.	Forward Super-Resolution: How Can GANs Learn Hierarchical Generative Models for Real-World Distributions.
11	a Focus.	Mobile UI Understanding using Vision-Language Models	Spotlight: Mobile UI Understanding using Vision-Language Models with a Focus.
7	A Control-Centric Benchmark	Video Prediction.	A Control-Centric Benchmark for Video Prediction.
13	Neural Networks.	A Stable and Scalable Method for Solving Initial Value PDEs	A Stable and Scalable Method for Solving Initial Value PDEs with Neural Networks.
20			Noise Is Not the Main Factor Behind the Gap Between Sgd and Adam on Transformers, But Sign Descent Might Be.
6	Stochastic Interpolants.	Building Normalizing Flows	Building Normalizing Flows with Stochastic Interpolants.
8	Dual Student Networks	Data-Free Model Stealing.	Dual Student Networks for Data-Free Model Stealing.
14	Composition of Multi-Scale Multi-Range Attentions.	An Efficient Transformer	Composite Slice Transformer: An Efficient Transformer with Composition of Multi-Scale Multi-Range Attentions.
11			Equal Improvability: A New Fairness Notion Considering the Long-term Impact.
4			Competitive Physics Informed Networks.
9	A Modular Approach	Solving Complex Tasks.	Decomposed Prompting: A Modular Approach for Solving Complex Tasks.
9			Self-Ensemble Protection: Training Checkpoints Are Good Data Protectors.
9	Simple Discrete State Spaces.	Effectively Modeling Time Series	Effectively Modeling Time Series with Simple Discrete State Spaces.
12	Transformers.	Long-term Forecasting	A Time Series is Worth 64 Words: Long-term Forecasting with Transformers.
18	A Case Study on Reward Learning	Task-oriented Dialogue Systems.	Fantastic Rewards and How to Tame Them: A Case Study on Reward Learning for Task-oriented Dialogue Systems.
8			Supervision Complexity and its Role in Knowledge Distillation.
3			Transferable Unlearnable Examples.
8	Hyperbolic Space.	Random Laplacian Features for Learning	Random Laplacian Features for Learning with Hyperbolic Space.
12	Experience Replay.	Combining Conservative Estimation	Replay Memory as An Empirical MDP: Combining Conservative Estimation with Experience Replay.
8	Neural Causal Models	Counterfactual Identification and Estimation.	Neural Causal Models for Counterfactual Identification and Estimation.
12	Applications to Suitably-Orthogonal Attention, and Optimal Transport.	Momentum Stiefel Optimizer,	Momentum Stiefel Optimizer, with Applications to Suitably-Orthogonal Attention, and Optimal Transport.
3			Information-Theoretic Diffusion.
8	A Gradient Estimator	k-Subset Sampling.	SIMPLE: A Gradient Estimator for k-Subset Sampling.
7	Learning Iterative Neural Optimizers	Image Steganography.	Learning Iterative Neural Optimizers for Image Steganography.
15			How Much Data Are Augmentations Worth? An Investigation into Scaling Laws, Invariance, and Implicit Regularization.
4			Robust Graph Dictionary Learning.
8			Fundamental limits on the robustness of image classifiers.
8	Harmonic Analysis.	Understanding Influence Functions and Datamodels	Understanding Influence Functions and Datamodels via Harmonic Analysis.
10	Gradient-Driven Optimization.	Advancing Robustness Evaluation in NLP	TextGrad: Advancing Robustness Evaluation in NLP by Gradient-Driven Optimization.
7	Information Plane Analysis	Dropout Neural Networks.	Information Plane Analysis for Dropout Neural Networks.
7			Learning Harmonic Molecular Representations on Riemannian Manifold.
12	A New Conditional Cross-Entropy Method	Policy Improvement.	Greedy Actor-Critic: A New Conditional Cross-Entropy Method for Policy Improvement.
7	Pareto Testing.	Efficiently Controlling Multiple Risks	Efficiently Controlling Multiple Risks with Pareto Testing.
5			Characteristic Neural Ordinary Differential Equation.
8	Exponential Integrator.	Fast Sampling of Diffusion Models	Fast Sampling of Diffusion Models with Exponential Integrator.
14	Panning	Targeted Text Extraction under Arbitrarily Large-Scale Aggregation.	Panning for Gold in Federated Learning: Targeted Text Extraction under Arbitrarily Large-Scale Aggregation.
8	Learned Context Dependent Gating.	Artificial Neuronal Ensembles	Artificial Neuronal Ensembles with Learned Context Dependent Gating.
7	Logical Inductive Bias.	Learning Language Representations	Learning Language Representations with Logical Inductive Bias.
12	Pseudo-labelers Work? A Case Study.	How Does Semi-supervised Learning	How Does Semi-supervised Learning with Pseudo-labelers Work? A Case Study.
9	Test-Time Graph Transformation.	Empowering Graph Representation Learning	Empowering Graph Representation Learning with Test-Time Graph Transformation.
9	Input Randomization.	Provable Robustness against Wasserstein Distribution Shifts	Provable Robustness against Wasserstein Distribution Shifts via Input Randomization.
8	Layer Variational Analysis.	Interpretations of Domain Adaptations	Interpretations of Domain Adaptations via Layer Variational Analysis.
3			Denoising Diffusion Samplers.
9			How I Learned to Stop Worrying and Love Retraining.
8	Learnable Randomness Injection.	Interpretable Geometric Deep Learning	Interpretable Geometric Deep Learning via Learnable Randomness Injection.
10	Learning Relational Structure.	Generative Modelling for Tabular Data	GOGGLE: Generative Modelling for Tabular Data by Learning Relational Structure.
7	Continual Learning	Language Models.	Progressive Prompts: Continual Learning for Language Models.
12			Deep Learning From Crowdsourced Labels: Coupled Cross-Entropy Minimization, Identifiability, and Regularization.
15	Projective Proximal Gradient Descent	Fast Convergence Without Kurdyka-Lojasiewicz (KL) Property.	Projective Proximal Gradient Descent for Nonconvex Nonsmooth Optimization: Fast Convergence Without Kurdyka-Lojasiewicz (KL) Property.
12			First Steps Toward Understanding the Extrapolation of Nonlinear Models to Unseen Domains.
8	Variation Reliably Emerges in Neural Networks.	Compositionality	Compositionality with Variation Reliably Emerges in Neural Networks.
9	Dead-end Analysis.	Systematic Rectification of Language Models	Systematic Rectification of Language Models via Dead-end Analysis.
10			Multiple sequence alignment as a sequence-to-sequence learning problem.
10			A Mixture-of-Expert Approach to RL-based Dialogue Management.
11	Progressive Signal Transformation.	A Multi-stage Diffusion Model	f-DM: A Multi-stage Diffusion Model via Progressive Signal Transformation.
19			Backpropagation at the Infinitesimal Inference Limit of Energy-Based Models: Unifying Predictive Coding, Equilibrium Propagation, and Contrastive Hebbian Learning.
11	A Theoretical Framework	Inference and Learning in Predictive Coding Networks.	A Theoretical Framework for Inference and Learning in Predictive Coding Networks.
14	The Onset of Variance-Limited Behavior	Networks in the Lazy and Rich Regimes.	The Onset of Variance-Limited Behavior for Networks in the Lazy and Rich Regimes.
12	A Simple Approach	3D Mapping and Semantic Search.	A Simple Approach for Visual Room Rearrangement: 3D Mapping and Semantic Search.
11	Progressive Mix-Up	Few-Shot Supervised Multi-Source Domain Transfer.	Progressive Mix-Up for Few-Shot Supervised Multi-Source Domain Transfer.
8	Neural Compositional Rule Learning	Knowledge Graph Reasoning.	Neural Compositional Rule Learning for Knowledge Graph Reasoning.
11	probabilistic circuits.	Efficient approximation of neural population structure and correlations	Efficient approximation of neural population structure and correlations with probabilistic circuits.
7			Exploring perceptual straightness in learned visual representations.
10	Is Forgetting Less a Good Inductive Bias	Forward Transfer?	Is Forgetting Less a Good Inductive Bias for Forward Transfer?
7	Embedding Class Hierarchy.	Learning Structured Representations	Learning Structured Representations by Embedding Class Hierarchy.
8			Promptagator: Few-shot Dense Retrieval From 8 Examples.
12			Brain-like representational straightening of natural movies in robust feedforward neural networks.
6	Neural Interpolation	Functional Generation.	FunkNN: Neural Interpolation for Functional Generation.
5	Weak Supervision.	Label Propagation	Label Propagation with Weak Supervision.
7	Static Analysis.	Seq2seq Type Inference	TypeT5: Seq2seq Type Inference using Static Analysis.
10	Adversarial discovery of error-prone Groups	Robust Optimization.	AGRO: Adversarial discovery of error-prone Groups for Robust Optimization.
10	Inductive Logic Programming.	Creating Labels for Graph Data	LogicDP: Creating Labels for Graph Data via Inductive Logic Programming.
9	Revisiting Intrinsic Reward	Exploration in Procedurally Generated Environments.	Revisiting Intrinsic Reward for Exploration in Procedurally Generated Environments.
9			Transformer-based World Models Are Happy With 100k Interactions.
9			Can Neural Networks Learn Implicit Logic from Physical Reasoning?
15	Computing a History Value Function to Estimate Regret.	Eschewing Importance Sampling in Games	ESCHER: Eschewing Importance Sampling in Games by Computing a History Value Function to Estimate Regret.
6			On Achieving Optimal Adversarial Test Error.
