len	idea	target	title
4			Convexity Certificates from Hessians.
7	a Unified Encoder.	FR: Folded Rationalization	FR: Folded Rationalization with a Unified Encoder.
15			Max-Min Off-Policy Actor-Critic Method Focusing on Worst-Case Robustness to Model Misspecification.
12	One-Inlier is First: Towards Efficient Position Encoding	Point Cloud Registration.	One-Inlier is First: Towards Efficient Position Encoding for Point Cloud Registration.
11	Hierarchical Optimal Transport.	Adaptive Distribution Calibration for Few-Shot Learning	Adaptive Distribution Calibration for Few-Shot Learning with Hierarchical Optimal Transport.
11			InsNet: An Efficient, Flexible, and Performant Insertion-based Text Generation Model.
5	Unlabeled Examples.	Weighted Distillation	Weighted Distillation with Unlabeled Examples.
8			When Does Group Invariant Learning Survive Spurious Correlations?
7			SNAKE: Shape-aware Neural 3D Keypoint Field.
9	Single Loop Gaussian Homotopy Method	Non-convex Optimization.	Single Loop Gaussian Homotopy Method for Non-convex Optimization.
8	Replay Estimation.	Minimax Optimal Online Imitation Learning	Minimax Optimal Online Imitation Learning via Replay Estimation.
8			Multi-layer State Evolution Under Random Convolutional Design.
7	Expert Choice Routing.	Mixture-of-Experts	Mixture-of-Experts with Expert Choice Routing.
7			GULP: a prediction-based metric between representations.
14			On the convergence of policy gradient methods to Nash equilibria in general stochastic games.
11			SAGDA: Achieving $\mathcal{O}(\epsilon^{-2})$ Communication Complexity in Federated Min-Max Learning.
8	ALMA: Hierarchical Learning	Composite Multi-Agent Tasks.	ALMA: Hierarchical Learning for Composite Multi-Agent Tasks.
10	Improved Bounds on Neural Complexity	Representing Piecewise Linear Functions.	Improved Bounds on Neural Complexity for Representing Piecewise Linear Functions.
8			Assaying Out-Of-Distribution Generalization in Transfer Learning.
7	M2N: Mesh Movement Networks	PDE Solvers.	M2N: Mesh Movement Networks for PDE Solvers.
8			Physics-Informed Implicit Representations of Equilibrium Network Flows.
7			Learning Interface Conditions in Domain Decomposition Solvers.
11	TANKBind: Trigonometry-Aware Neural NetworKs	Drug-Protein Binding Structure Prediction.	TANKBind: Trigonometry-Aware Neural NetworKs for Drug-Protein Binding Structure Prediction.
11	Hamiltonian Latent Operators	content and motion disentanglement in image sequences.	Hamiltonian Latent Operators for content and motion disentanglement in image sequences.
9	Chebyshev Approximation, Revisited.	Convolutional Neural Networks on Graphs	Convolutional Neural Networks on Graphs with Chebyshev Approximation, Revisited.
9	A Kernelised Stein Statistic	Assessing Implicit Generative Models.	A Kernelised Stein Statistic for Assessing Implicit Generative Models.
8			Fine-Grained Semantically Aligned Vision-Language Pre-Training.
7	Fast Distance Oracles	Any Symmetric Norm.	Fast Distance Oracles for Any Symmetric Norm.
8	Non-Convex Optimization.	Outlier-Robust Sparse Estimation	Outlier-Robust Sparse Estimation via Non-Convex Optimization.
8			Recurrent Convolutional Neural Networks Learn Succinct Learning Algorithms.
11	Global Pseudo-Task Simulation for Continual Learning.	Navigating Memory Construction	Navigating Memory Construction by Global Pseudo-Task Simulation for Continual Learning.
5			Contact-aware Human Motion Forecasting.
11			Spectral Bias in Practice: The Role of Function Frequency in Generalization.
13	An Adaptive Likelihood Ratio on Informative Hierarchical VAE.	Out-of-Distribution Detection	Out-of-Distribution Detection with An Adaptive Likelihood Ratio on Informative Hierarchical VAE.
11	FOF: Learning Fourier Occupancy Field	Monocular Real-time Human Reconstruction.	FOF: Learning Fourier Occupancy Field for Monocular Real-time Human Reconstruction.
9			Rate-Optimal Online Convex Optimization in Adaptive Linear Control.
10	Transformer.	RTFormer: Efficient Design for Real-Time Semantic Segmentation	RTFormer: Efficient Design for Real-Time Semantic Segmentation with Transformer.
11			Staggered Rollout Designs Enable Causal Inference Under Interference Without Network Knowledge.
10	Censored Quantile Regression Neural Networks	Distribution-Free Survival Analysis.	Censored Quantile Regression Neural Networks for Distribution-Free Survival Analysis.
13	Learning Graph-embedded Key-event Back-tracing	Object Tracking in Event Clouds.	Learning Graph-embedded Key-event Back-tracing for Object Tracking in Event Clouds.
11	Efficient and Near-Optimal Smoothed Online Learning	Generalized Linear Functions.	Efficient and Near-Optimal Smoothed Online Learning for Generalized Linear Functions.
9	Lanczos.	Systematic improvement of neural network quantum states	Systematic improvement of neural network quantum states using Lanczos.
11			Grounded Reinforcement Learning: Learning to Win the Game under Human Commands.
8	Discrete Adversarial Training.	Enhance the Visual Representation	Enhance the Visual Representation via Discrete Adversarial Training.
8			Trading Off Resource Budgets For Improved Regret Bounds.
9			Natural Color Fool: Towards Boosting Black-box Unrestricted Attacks.
13			Old can be Gold: Better Gradient Flow can Make Vanilla-GCNs Great Again.
4			Egocentric Video-Language Pretraining.
9			Society of Agents: Regret Bounds of Concurrent Thompson Sampling.
10			A Non-asymptotic Analysis of Non-parametric Temporal-Difference Learning.
11	Demonstrations.	CEIP: Combining Explicit and Implicit Priors for Reinforcement Learning	CEIP: Combining Explicit and Implicit Priors for Reinforcement Learning with Demonstrations.
11	Minimum Over-parameterization.	Memorization and Optimization in Deep Neural Networks	Memorization and Optimization in Deep Neural Networks with Minimum Over-parameterization.
9	Language Model Priors.	LAMP: Extracting Text from Gradients	LAMP: Extracting Text from Gradients with Language Model Priors.
5			Explainability Via Causal Self-Talk.
6	Evolving Class Ontologies.	Continual Learning	Continual Learning with Evolving Class Ontologies.
15	two point feedback.	A gradient estimator via L1-randomization for online zero-order optimization	A gradient estimator via L1-randomization for online zero-order optimization with two point feedback.
10	On the SDEs and Scaling Rules	Adaptive Gradient Algorithms.	On the SDEs and Scaling Rules for Adaptive Gradient Algorithms.
10	Nesterov's Accelerated Gradient Method.	Improving Neural Ordinary Differential Equations	Improving Neural Ordinary Differential Equations with Nesterov's Accelerated Gradient Method.
14			VER: Scaling On-Policy RL Leads to the Emergence of Navigation in Embodied Rearrangement.
3			Neural Attentive Circuits.
10			CLEVRER-Humans: Describing Physical and Causal Events the Human Way.
6			3D Concept Grounding on Neural Fields.
8	Contrastively Learned Features.	Evaluating Graph Generative Models	Evaluating Graph Generative Models with Contrastively Learned Features.
10			Path Independent Equilibrium Models Can Better Exploit Test-Time Computation.
9	Implications of Model Indeterminacy	Explanations of Automated Decisions.	Implications of Model Indeterminacy for Explanations of Automated Decisions.
11			Debugging and Explaining Metric Learning Approaches: An Influence Function Based Perspective.
7	Self-Modifying Networks.	Meta-Reinforcement Learning	Meta-Reinforcement Learning with Self-Modifying Networks.
11	Contrastive Adversarial Learning.	FairVFL: A Fair Vertical Federated Learning Framework	FairVFL: A Fair Vertical Federated Learning Framework with Contrastive Adversarial Learning.
10	Incorporating Bias-aware Margins into Contrastive Loss	Collaborative Filtering.	Incorporating Bias-aware Margins into Contrastive Loss for Collaborative Filtering.
7			Multiview Human Body Reconstruction from Uncalibrated Cameras.
10	MACK: Multimodal Aligned Conceptual Knowledge	Unpaired Image-text Matching.	MACK: Multimodal Aligned Conceptual Knowledge for Unpaired Image-text Matching.
7			Learning Optical Flow from Continuous Spike Streams.
10	A Geometry-aware Discriminator.	Improving 3D-aware Image Synthesis	Improving 3D-aware Image Synthesis with A Geometry-aware Discriminator.
9			A Consistent and Differentiable Lp Canonical Calibration Error Estimator.
8			Transform Once: Efficient Operator Learning in Frequency Domain.
8	Fused Orthogonal Alternating Least Squares	Tensor Clustering.	Fused Orthogonal Alternating Least Squares for Tensor Clustering.
11	A Solver-free Framework	Scalable Learning in Neural ILP Architectures.	A Solver-free Framework for Scalable Learning in Neural ILP Architectures.
8	Non-Convex Objectives.	Distributed Distributionally Robust Optimization	Distributed Distributionally Robust Optimization with Non-Convex Objectives.
9	Heavy Tails.	Parameter-free Regret in High Probability	Parameter-free Regret in High Probability with Heavy Tails.
9	Critical Point Selection Maps.	Non-Convex Bilevel Games	Non-Convex Bilevel Games with Critical Point Selection Maps.
16	Consistent Sufficient Explanations and Minimal Local Rules	explaining the decision of any classifier or regressor.	Consistent Sufficient Explanations and Minimal Local Rules for explaining the decision of any classifier or regressor.
8			High-dimensional Additive Gaussian Processes under Monotonicity Constraints.
6	Spherical Channels	Modeling Atomic Interactions.	Spherical Channels for Modeling Atomic Interactions.
6			Handcrafted Backdoors in Deep Neural Networks.
10			Touch and Go: Learning from Human-Collected Vision and Touch.
9	SoLar: Sinkhorn Label Refinery	Imbalanced Partial-Label Learning.	SoLar: Sinkhorn Label Refinery for Imbalanced Partial-Label Learning.
9			Log-Linear-Time Gaussian Processes Using Binary Tree Kernels.
9			Recovering Private Text in Federated Learning of Language Models.
7	INRAS: Implicit Neural Representation	Audio Scenes.	INRAS: Implicit Neural Representation for Audio Scenes.
11	Non-Monotonic Latent Alignments	CTC-Based Non-Autoregressive Machine Translation.	Non-Monotonic Latent Alignments for CTC-Based Non-Autoregressive Machine Translation.
5			Attention-based Neural Cellular Automata.
6			Learning Deep Input-Output Stable Dynamics.
4			Grounded Video Situation Recognition.
12	Advantage Regularization for Long-Term Fairness in Decision Systems.	Policy Optimization	Policy Optimization with Advantage Regularization for Long-Term Fairness in Decision Systems.
5			Gradient Descent: The Ultimate Optimizer.
12	M-matrices and a Log-Determinant Acyclicity Characterization.	DAGMA: Learning DAGs	DAGMA: Learning DAGs via M-matrices and a Log-Determinant Acyclicity Characterization.
12	Forward-Backward Latent State Inference	Hidden Continuous-Time semi-Markov Chains.	Forward-Backward Latent State Inference for Hidden Continuous-Time semi-Markov Chains.
10	Stationary Distribution Correction Estimation.	LobsDICE: Offline Learning from Observation	LobsDICE: Offline Learning from Observation via Stationary Distribution Correction Estimation.
12			Ensemble of Averages: Improving Model Selection and Boosting Performance in Domain Generalization.
13	Is $L^2$ Physics Informed Loss Always Suitable	Training Physics Informed Neural Network?	Is $L^2$ Physics Informed Loss Always Suitable for Training Physics Informed Neural Network?
9			Vision GNN: An Image is Worth Graph of Nodes.
9			ELIGN: Expectation Alignment as a Multi-Agent Intrinsic Reward.
9	Factored DRO: Factored Distributionally Robust Policies	Contextual Bandits.	Factored DRO: Factored Distributionally Robust Policies for Contextual Bandits.
9			Could Giant Pre-trained Image Models Extract Universal Representations?
11	A Scalable Deterministic Global Optimization Algorithm	Training Optimal Decision Tree.	A Scalable Deterministic Global Optimization Algorithm for Training Optimal Decision Tree.
11			Thor: Wielding Hammers to Integrate Language Models and Automated Theorem Provers.
9			Rethinking Knowledge Graph Evaluation Under the Open-World Assumption.
8	KERPLE: Kernelized Relative Positional Embedding	Length Extrapolation.	KERPLE: Kernelized Relative Positional Embedding for Length Extrapolation.
7	Zonotope Domains	Lagrangian Neural Network Verification.	Zonotope Domains for Lagrangian Neural Network Verification.
5	Neural Basis Models	Interpretability.	Neural Basis Models for Interpretability.
5	History.	RecursiveMix: Mixed Learning	RecursiveMix: Mixed Learning with History.
7	GAR: Generalized Autoregression	Multi-Fidelity Fusion.	GAR: Generalized Autoregression for Multi-Fidelity Fusion.
6			Anonymized Histograms in Intermediate Privacy Models.
4			Truly Deterministic Policy Optimization.
12	Image Descriptors are Strong Few-Shot Video-Language Learners.	Language Models	Language Models with Image Descriptors are Strong Few-Shot Video-Language Learners.
8	3DB: A Framework	Debugging Computer Vision Models.	3DB: A Framework for Debugging Computer Vision Models.
6	Empirical Gateaux Derivatives	Causal Inference.	Empirical Gateaux Derivatives for Causal Inference.
8	Exact Satisfaction Guarantees.	Calibrated Data-Dependent Constraints	Calibrated Data-Dependent Constraints with Exact Satisfaction Guarantees.
5			Towards Consistency in Adversarial Classification.
7	Residual Multiplicative Filter Networks	Multiscale Reconstruction.	Residual Multiplicative Filter Networks for Multiscale Reconstruction.
9	WT-MVSNet: Window-based Transformers	Multi-view Stereo.	WT-MVSNet: Window-based Transformers for Multi-view Stereo.
3			Private Isotonic Regression.
7			A Closer Look at Offline RL Agents.
9	Generalization Bounds	Estimating Causal Effects of Continuous Treatments.	Generalization Bounds for Estimating Causal Effects of Continuous Treatments.
10	Proper Scores for Classification and Beyond.	Better Uncertainty Calibration	Better Uncertainty Calibration via Proper Scores for Classification and Beyond.
3			Video Diffusion Models.
5			Formulating Robustness Against Unforeseen Attacks.
8	Stochastic Data Centering.	Single Model Uncertainty Estimation	Single Model Uncertainty Estimation via Stochastic Data Centering.
7			Autoinverse: Uncertainty Aware Inversion of Neural Networks.
8	FedPop: A Bayesian Approach	Personalised Federated Learning.	FedPop: A Bayesian Approach for Personalised Federated Learning.
6	Semantic Diffusion Network	Semantic Segmentation.	Semantic Diffusion Network for Semantic Segmentation.
6			Iterative Structural Inference of Directed Graphs.
12	An efficient graph generative model	navigating ultra-large combinatorial synthesis libraries.	An efficient graph generative model for navigating ultra-large combinatorial synthesis libraries.
6			Learning to Discover and Detect Objects.
8	Simulation-guided Beam Search	Neural Combinatorial Optimization.	Simulation-guided Beam Search for Neural Combinatorial Optimization.
7			FlowHMM: Flow-based continuous hidden Markov models.
9	Near Instance-Optimal PAC Reinforcement Learning	Deterministic MDPs.	Near Instance-Optimal PAC Reinforcement Learning for Deterministic MDPs.
8			VICRegL: Self-Supervised Learning of Local Visual Features.
8	MCMC.	Alleviating Adversarial Attacks on Variational Autoencoders	Alleviating Adversarial Attacks on Variational Autoencoders with MCMC.
7			Policy Gradient With Serial Markov Chain Reasoning.
10	DTG-SSOD: Dense Teacher Guidance	Semi-Supervised Object Detection.	DTG-SSOD: Dense Teacher Guidance for Semi-Supervised Object Detection.
7	Policy Dissection.	Human-AI Shared Control	Human-AI Shared Control via Policy Dissection.
10	Adversarial Learning in Latent Space.	Improving Generative Adversarial Networks	Improving Generative Adversarial Networks via Adversarial Learning in Latent Space.
9			ShapeCrafter: A Recursive Text-Conditioned 3D Shape Generation Model.
9	SoundSpaces 2.0: A Simulation Platform	Visual-Acoustic Learning.	SoundSpaces 2.0: A Simulation Platform for Visual-Acoustic Learning.
10	100 Labels.	AutoWS-Bench-101: Benchmarking Automated Weak Supervision	AutoWS-Bench-101: Benchmarking Automated Weak Supervision with 100 Labels.
7	Coded ResNeXt.	Towards Disentangling Information Paths	Towards Disentangling Information Paths with Coded ResNeXt.
18	Simplicial Complexes: Zigzag Filtration Curve based Supra-Hodge Convolution Networks for Time-series Forecasting.	Time-Conditioned Dances	Time-Conditioned Dances with Simplicial Complexes: Zigzag Filtration Curve based Supra-Hodge Convolution Networks for Time-series Forecasting.
7	Are Defenses	Graph Neural Networks Robust?	Are Defenses for Graph Neural Networks Robust?
9			GraB: Finding Provably Better Data Permutations than Random Reshuffling.
3			Amortized Proximal Optimization.
9			A Statistical Online Inference Approach in Averaged Stochastic Approximation.
9	Collaborative Optimization.	SAViT: Structure-Aware Vision Transformer Pruning	SAViT: Structure-Aware Vision Transformer Pruning via Collaborative Optimization.
10	Deciding What to Model: Value-Equivalent Sampling	Reinforcement Learning.	Deciding What to Model: Value-Equivalent Sampling for Reinforcement Learning.
8			Giga-scale Kernel Matrix-Vector Multiplication on GPU.
10	articulated objects.	MultiScan: Scalable RGBD scanning for 3D environments	MultiScan: Scalable RGBD scanning for 3D environments with articulated objects.
5	Are GANs overkill	NLP?	Are GANs overkill for NLP?
10			"Why Not Other Classes?": Towards Class-Contrastive Back-Propagation Explanations.
3			Neural Stochastic Control.
8			Constrained Update Projection Approach to Safe Policy Optimization.
12	DetCLIP: Dictionary-Enriched Visual-Concept Paralleled Pre-training	Open-world Detection.	DetCLIP: Dictionary-Enriched Visual-Concept Paralleled Pre-training for Open-world Detection.
9			The Sample Complexity of One-Hidden-Layer Neural Networks.
14	Composition and Locality at Multiple Scales.	Learning from Few Samples: Transformation-Invariant SVMs	Learning from Few Samples: Transformation-Invariant SVMs with Composition and Locality at Multiple Scales.
9	Fine-Grained Manifold Distillation.	Learning Efficient Vision Transformers	Learning Efficient Vision Transformers via Fine-Grained Manifold Distillation.
6			Equivariant Graph Hierarchy-Based Neural Networks.
9	latent Gaussian process ODEs.	Learning interacting dynamical systems	Learning interacting dynamical systems with latent Gaussian process ODEs.
9	OLIVES Dataset: Ophthalmic Labels	Investigating Visual Eye Semantics.	OLIVES Dataset: Ophthalmic Labels for Investigating Visual Eye Semantics.
9	Off-Policy Evaluation	Action-Dependent Non-stationary Environments.	Off-Policy Evaluation for Action-Dependent Non-stationary Environments.
11	Normalization and Weight Decay.	Fast Mixing of Stochastic Gradient Descent	Fast Mixing of Stochastic Gradient Descent with Normalization and Weight Decay.
7	Ego-Network Modeling.	OPEN: Orthogonal Propagation	OPEN: Orthogonal Propagation with Ego-Network Modeling.
10			Beyond the Best: Distribution Functional Estimation in Infinite-Armed Bandits.
6	Adversarial training	high-stakes reliability.	Adversarial training for high-stakes reliability.
11	ELEVATER: A Benchmark and Toolkit	Evaluating Language-Augmented Visual Models.	ELEVATER: A Benchmark and Toolkit for Evaluating Language-Augmented Visual Models.
11	Augmented RBMLE-UCB Approach	Adaptive Control of Linear Quadratic Systems.	Augmented RBMLE-UCB Approach for Adaptive Control of Linear Quadratic Systems.
6	Stochastic Window Transformer	Image Restoration.	Stochastic Window Transformer for Image Restoration.
8			Phase Transition from Clean Training to Adversarial Training.
9	pFL-Bench: A Comprehensive Benchmark	Personalized Federated Learning.	pFL-Bench: A Comprehensive Benchmark for Personalized Federated Learning.
8	Squeezeformer: An Efficient Transformer	Automatic Speech Recognition.	Squeezeformer: An Efficient Transformer for Automatic Speech Recognition.
4			Deep Generalized Schrödinger Bridge.
11	Response-Optimized Neural Encoding Models.	Characterizing the Ventral Visual Stream	Characterizing the Ventral Visual Stream with Response-Optimized Neural Encoding Models.
10			Learning sparse features can lead to overfitting in neural networks.
13	Public Wisdom Matters! Discourse-Aware Hyperbolic Fourier Co-Attention	Social Text Classification.	Public Wisdom Matters! Discourse-Aware Hyperbolic Fourier Co-Attention for Social Text Classification.
11	humans.	Harmonizing the object recognition strategies of deep neural networks	Harmonizing the object recognition strategies of deep neural networks with humans.
7	Provable Guarantees.	Learning Mixed Multinomial Logits	Learning Mixed Multinomial Logits with Provable Guarantees.
5			Defining and Characterizing Reward Gaming.
8	Learning Distinct and Representative Modes	Image Captioning.	Learning Distinct and Representative Modes for Image Captioning.
14	Lifting the Information Ratio: An Information-Theoretic Analysis of Thompson Sampling	Contextual Bandits.	Lifting the Information Ratio: An Information-Theoretic Analysis of Thompson Sampling for Contextual Bandits.
12			Is this the Right Neighborhood? Accurate and Query Efficient Model Agnostic Explanations.
4			Object Scene Representation Transformer.
5			Data-Driven Conditional Robust Optimization.
10	Langevin Dynamics.	COLD Decoding: Energy-based Constrained Text Generation	COLD Decoding: Energy-based Constrained Text Generation with Langevin Dynamics.
7	Collision.	Matching in Multi-arm Bandit	Matching in Multi-arm Bandit with Collision.
11	LIMoE: the Language-Image Mixture of Experts.	Multimodal Contrastive Learning	Multimodal Contrastive Learning with LIMoE: the Language-Image Mixture of Experts.
11	Hilbert-Schmidt Independence Criterion.	Few-shot Learning for Feature Selection	Few-shot Learning for Feature Selection with Hilbert-Schmidt Independence Criterion.
9			Statistical Learning and Inverse Problems: A Stochastic Gradient Approach.
13			Hyperparameter Sensitivity in Deep Outlier Detection: Analysis and a Scalable Hyper-Ensemble Solution.
5			TVLT: Textless Vision-Language Transformer.
8	A Deep Reinforcement Learning Framework	Column Generation.	A Deep Reinforcement Learning Framework for Column Generation.
11			Learning to Drop Out: An Adversarial Approach to Training Sequence VAEs.
8			On the Adversarial Robustness of Mixture of Experts.
11	Stochastic Barrier Functions.	Safety Guarantees for Neural Network Dynamic Systems	Safety Guarantees for Neural Network Dynamic Systems via Stochastic Barrier Functions.
8			Simple and Optimal Greedy Online Contention Resolution Schemes.
6	Composition Theorems	Interactive Differential Privacy.	Composition Theorems for Interactive Differential Privacy.
7	On Margins and Generalisation	Voting Classifiers.	On Margins and Generalisation for Voting Classifiers.
9	Exploiting Sensitivity of Poisoned Samples.	Effective Backdoor Defense	Effective Backdoor Defense by Exploiting Sensitivity of Poisoned Samples.
7			Rethinking the Reverse-engineering of Trojan Triggers.
14	Diffusion-Based Generative Models for Protein Structures.	Antigen-Specific Antibody Design and Optimization	Antigen-Specific Antibody Design and Optimization with Diffusion-Based Generative Models for Protein Structures.
8	shallow neural networks.	Learning single-index models	Learning single-index models with shallow neural networks.
11			Information bottleneck theory of high-dimensional regression: relevancy, efficiency and optimality.
12	RainNet: A Large-Scale Imagery Dataset and Benchmark	Spatial Precipitation Downscaling.	RainNet: A Large-Scale Imagery Dataset and Benchmark for Spatial Precipitation Downscaling.
6	Neural Feature Regression.	Dataset Distillation	Dataset Distillation using Neural Feature Regression.
15	ZeroC: A Neuro-Symbolic Model	Zero-shot Concept Recognition and Acquisition at Inference Time.	ZeroC: A Neuro-Symbolic Model for Zero-shot Concept Recognition and Acquisition at Inference Time.
12	Smoothness-Aware Quantization Techniques.	Theoretically Better and Numerically Faster Distributed Optimization	Theoretically Better and Numerically Faster Distributed Optimization with Smoothness-Aware Quantization Techniques.
6	Sparse Structure Search	Delta Tuning.	Sparse Structure Search for Delta Tuning.
11			On the Safety of Interpretable Machine Learning: A Maximum Deviation Approach.
10			Non-stationary Transformers: Exploring the Stationarity in Time Series Forecasting.
6			Risk-Driven Design of Perception Systems.
7			A Simple Approach to Automated Spectral Clustering.
8	Joint Entropy Search	Multi-Objective Bayesian Optimization.	Joint Entropy Search for Multi-Objective Bayesian Optimization.
9			Subgroup Robustness Grows On Trees: An Empirical Baseline Investigation.
7			Robustness to Unbounded Smoothness of Generalized SignSGD.
8	Long-Range Attention.	GhostNetV2: Enhance Cheap Operation	GhostNetV2: Enhance Cheap Operation with Long-Range Attention.
11			Analyzing Sharpness along GD Trajectory: Progressive Sharpening and Edge of Stability.
13	Bank-constrained Manifold Projection.	You Never Stop Dancing: Non-freezing Dance Generation	You Never Stop Dancing: Non-freezing Dance Generation via Bank-constrained Manifold Projection.
6	Integer Optimization.	Nonnegative Tensor Completion	Nonnegative Tensor Completion via Integer Optimization.
9	LION: Latent Point Diffusion Models	3D Shape Generation.	LION: Latent Point Diffusion Models for 3D Shape Generation.
8	Distribution-Informed Neural Networks	Domain Adaptation Regression.	Distribution-Informed Neural Networks for Domain Adaptation Regression.
12			Momentum Adversarial Distillation: Handling Large Distribution Shifts in Data-Free Knowledge Distillation.
9	Strong Spurious Cues.	Hard ImageNet: Segmentations for Objects	Hard ImageNet: Segmentations for Objects with Strong Spurious Cues.
13	VideoMAE: Masked Autoencoders are Data-Efficient Learners	Self-Supervised Video Pre-Training.	VideoMAE: Masked Autoencoders are Data-Efficient Learners for Self-Supervised Video Pre-Training.
13	Graph Coloring.	Scalable design of Error-Correcting Output Codes using Discrete Optimization	Scalable design of Error-Correcting Output Codes using Discrete Optimization with Graph Coloring.
10			A New Family of Generalization Bounds Using Samplewise Evaluated CMI.
9	Finite-Time Guarantees.	Maximum-Likelihood Inverse Reinforcement Learning	Maximum-Likelihood Inverse Reinforcement Learning with Finite-Time Guarantees.
12			Lost in Latent Space: Examining failures of disentangled models at combinatorial generalisation.
9			MultiGuard: Provably Robust Multi-label Classification against Adversarial Examples.
7			On Measuring Excess Capacity in Neural Networks.
9			On Leave-One-Out Conditional Mutual Information For Generalization.
9			Near-Isometric Properties of Kronecker-Structured Random Tensor Embeddings.
9			MExMI: Pool-based Active Model Extraction Crossover Membership Inference.
4			Parameter-Efficient Masking Networks.
9			How Sampling Impacts the Robustness of Stochastic Neural Networks.
8			Toward Robust Spiking Neural Network Against Adversarial Perturbation.
8	Goal-driven Policy.	GRASP: Navigating Retrosynthetic Planning	GRASP: Navigating Retrosynthetic Planning with Goal-driven Policy.
7	Transformers.	End-to-end Symbolic Regression	End-to-end Symbolic Regression with Transformers.
16	deep learning: How much physics do we need?	Gold-standard solutions to the Schrödinger equation	Gold-standard solutions to the Schrödinger equation using deep learning: How much physics do we need?
7	Linear Complexity.	EcoFormer: Energy-Saving Attention	EcoFormer: Energy-Saving Attention with Linear Complexity.
12			Wild-Time: A Benchmark of in-the-Wild Distribution Shift over Time.
12	Latent Variables Given Local Background Knowledge.	Sound and Complete Causal Identification	Sound and Complete Causal Identification with Latent Variables Given Local Background Knowledge.
8	A Unified Diversity Measure	Multiagent Reinforcement Learning.	A Unified Diversity Measure for Multiagent Reinforcement Learning.
10	Recursive Gated Convolutions.	HorNet: Efficient High-Order Spatial Interactions	HorNet: Efficient High-Order Spatial Interactions with Recursive Gated Convolutions.
8			Learning Tractable Probabilistic Models from Inconsistent Local Estimates.
8	Decomposed Knowledge Distillation	Class-Incremental Semantic Segmentation.	Decomposed Knowledge Distillation for Class-Incremental Semantic Segmentation.
9	Minimax Optimal Algorithms	Fixed-Budget Best Arm Identification.	Minimax Optimal Algorithms for Fixed-Budget Best Arm Identification.
11	Reduced Representation of Deformation Fields	Effective Non-rigid Shape Matching.	Reduced Representation of Deformation Fields for Effective Non-rigid Shape Matching.
9			BEVFusion: A Simple and Robust LiDAR-Camera Fusion Framework.
7	Discrete Randomness.	Automatic Differentiation of Programs	Automatic Differentiation of Programs with Discrete Randomness.
11			A Closer Look at the Adversarial Robustness of Deep Equilibrium Models.
7			Near-Optimal Private and Scalable $k$-Clustering.
6			NS3: Neuro-symbolic Semantic Code Search.
7	Revisiting Sparse Convolutional Model	Visual Recognition.	Revisiting Sparse Convolutional Model for Visual Recognition.
13			Temporal Latent Bottleneck: Synthesis of Fast and Slow Processing Mechanisms in Sequence Learning.
12	A Near-Optimal Primal-Dual Method	Off-Policy Learning in CMDP.	A Near-Optimal Primal-Dual Method for Off-Policy Learning in CMDP.
15	Secret Data Sharing.	DReS-FL: Dropout-Resilient Secure Federated Learning for Non-IID Clients	DReS-FL: Dropout-Resilient Secure Federated Learning for Non-IID Clients via Secret Data Sharing.
7			BackdoorBench: A Comprehensive Benchmark of Backdoor Learning.
11			REVIVE: Regional Visual Representation Matters in Knowledge-Based Visual Question Answering.
10	Fine Tuning: Local Updates Lead to Representation Learning.	FedAvg	FedAvg with Fine Tuning: Local Updates Lead to Representation Learning.
12	Binary Code Box Embeddings.	Modeling Transitivity and Cyclicity in Directed Graphs	Modeling Transitivity and Cyclicity in Directed Graphs via Binary Code Box Embeddings.
10	Discrete and Continuous Prior.	Generalization Bounds for Gradient Methods	Generalization Bounds for Gradient Methods via Discrete and Continuous Prior.
12	On Deep Generative Models	Approximation and Estimation of Distributions on Manifolds.	On Deep Generative Models for Approximation and Estimation of Distributions on Manifolds.
6	Transformers.	Memory Efficient Continual Learning	Memory Efficient Continual Learning with Transformers.
14	Counterfactual Neural Temporal Point Process	Estimating Causal Influence of Misinformation on Social Media.	Counterfactual Neural Temporal Point Process for Estimating Causal Influence of Misinformation on Social Media.
10	Gradual Domain Adaptation.	Curriculum Reinforcement Learning using Optimal Transport	Curriculum Reinforcement Learning using Optimal Transport via Gradual Domain Adaptation.
4			Temporally-Consistent Survival Analysis.
7	Symbolic Distillation	Learned TCP Congestion Control.	Symbolic Distillation for Learned TCP Congestion Control.
8			A Probabilistic Graph Coupling View of Dimension Reduction.
11	Hardness of Noise-Free Learning	Two-Hidden-Layer Neural Networks.	Hardness of Noise-Free Learning for Two-Hidden-Layer Neural Networks.
9	Rayleigh quotients.	Convergence beyond the over-parameterized regime	Convergence beyond the over-parameterized regime using Rayleigh quotients.
12	Few Samples and Tight Guarantees.	Optimistic Posterior Sampling for Reinforcement Learning	Optimistic Posterior Sampling for Reinforcement Learning with Few Samples and Tight Guarantees.
12			On Convergence of FedProx: Local Dissimilarity Invariant Bounds, Non-smoothness and Beyond.
8			Can Push-forward Generative Models Fit Multimodal Distributions?
9	Global Optima Guarantees.	Improved Imaging by Invex Regularizers	Improved Imaging by Invex Regularizers with Global Optima Guarantees.
12			The Neural Covariance SDE: Shaped Infinite Depth-and-Width Networks at Initialization.
14	Group Discrimination.	Rethinking and Scaling Up Graph Contrastive Learning: An Extremely Efficient Approach	Rethinking and Scaling Up Graph Contrastive Learning: An Extremely Efficient Approach with Group Discrimination.
