len	idea	target	title
6	Guided Discrete Diffusion.	Protein Design	Protein Design with Guided Discrete Diffusion.
10	fast gain modulation and slow synaptic plasticity.	Adaptive whitening	Adaptive whitening with fast gain modulation and slow synaptic plasticity.
5	Asymmetry.	Tanh Works Better	Tanh Works Better with Asymmetry.
9	Constraint-Conditioned Policy Optimization	Versatile Safe Reinforcement Learning.	Constraint-Conditioned Policy Optimization for Versatile Safe Reinforcement Learning.
12	Twenty-Thousand Classes for Open-Vocabulary Visual Recognition.	Prompt Pre-Training	Prompt Pre-Training with Twenty-Thousand Classes for Open-Vocabulary Visual Recognition.
7	Arithmetic Operation.	Composing Parameter-Efficient Modules	Composing Parameter-Efficient Modules with Arithmetic Operation.
9	Error Decomposition.	UltraRE: Enhancing RecEraser for Recommendation Unlearning	UltraRE: Enhancing RecEraser for Recommendation Unlearning via Error Decomposition.
11			WCLD: Curated Large Dataset of Criminal Cases from Wisconsin Circuit Courts.
7	Correlations.	Weitzman's Rule for Pandora's Box	Weitzman's Rule for Pandora's Box with Correlations.
6			Compositional Sculpting of Iterative Generative Processes.
13	Learning Latent Space of a Generator Network.	Face Reconstruction from Facial Templates	Face Reconstruction from Facial Templates by Learning Latent Space of a Generator Network.
9	Triangulation Residual Loss	Data-efficient 3D Pose Estimation.	Triangulation Residual Loss for Data-efficient 3D Pose Estimation.
11	A Long N-step Surrogate Stage Reward	Deep Reinforcement Learning.	A Long N-step Surrogate Stage Reward for Deep Reinforcement Learning.
11	Compaction and Disambiguation.	CODA: Generalizing to Open and Unseen Domains	CODA: Generalizing to Open and Unseen Domains with Compaction and Disambiguation.
8	Scale-Space Hypernetworks	Efficient Biomedical Image Analysis.	Scale-Space Hypernetworks for Efficient Biomedical Image Analysis.
11	Post-serving Contexts.	Follow-ups Also Matter: Improving Contextual Bandits	Follow-ups Also Matter: Improving Contextual Bandits via Post-serving Contexts.
10			Offline Minimax Soft-Q-learning Under Realizability and Partial Coverage.
11	Average Reward: Breaking the Uniform Global Attractor Assumption.	Restless Bandits	Restless Bandits with Average Reward: Breaking the Uniform Global Attractor Assumption.
10	Smooth Flipping Probability	Differential Private Sign Random Projection Methods.	Smooth Flipping Probability for Differential Private Sign Random Projection Methods.
7	Right-Inverse.	Idempotent Learned Image Compression	Idempotent Learned Image Compression with Right-Inverse.
11			A Simple Yet Effective Strategy to Robustify the Meta Learning Paradigm.
10	Explicit Constraints.	Stabilized Neural Differential Equations for Learning Dynamics	Stabilized Neural Differential Equations for Learning Dynamics with Explicit Constraints.
10	On the Importance of Exploration	Generalization in Reinforcement Learning.	On the Importance of Exploration for Generalization in Reinforcement Learning.
7	Square-Root Lipschitz Loss.	Uniform Convergence	Uniform Convergence with Square-Root Lipschitz Loss.
7			A Fractional Graph Laplacian Approach to Oversmoothing.
15	ε-Greedy Exploration.	On the Convergence and Sample Complexity Analysis of Deep Q-Networks	On the Convergence and Sample Complexity Analysis of Deep Q-Networks with ε-Greedy Exploration.
7	Joint Data-Task Generation	Auxiliary Learning.	Joint Data-Task Generation for Auxiliary Learning.
9			On Proper Learnability between Average- and Worst-case Robustness.
10			Distributional Policy Evaluation: a Maximum Entropy approach to Representation Learning.
5			Thin and deep Gaussian processes.
11	Bayesian Reasoning over Natural Language.	Human-like Few-Shot Learning	Human-like Few-Shot Learning via Bayesian Reasoning over Natural Language.
15	CSLP-AE: A Contrastive Split-Latent Permutation Autoencoder Framework	Zero-Shot Electroencephalography Signal Conversion.	CSLP-AE: A Contrastive Split-Latent Permutation Autoencoder Framework for Zero-Shot Electroencephalography Signal Conversion.
2			Delegated Classification.
8	PTQD: Accurate Post-Training Quantization	Diffusion Models.	PTQD: Accurate Post-Training Quantization for Diffusion Models.
10	Reward Finetuning	Faster and More Accurate Unsupervised Object Discovery.	Reward Finetuning for Faster and More Accurate Unsupervised Object Discovery.
4			Doubly Constrained Fair Clustering.
11	Residual Shifting.	ResShift: Efficient Diffusion Model for Image Super-resolution	ResShift: Efficient Diffusion Model for Image Super-resolution by Residual Shifting.
12	WalkLM: A Uniform Language Model Fine-tuning Framework	Attributed Graph Embedding.	WalkLM: A Uniform Language Model Fine-tuning Framework for Attributed Graph Embedding.
6			Generalizing Nonlinear ICA Beyond Structural Sparsity.
17			Towards Characterizing the First-order Query Complexity of Learning (Approximate) Nash Equilibria in Zero-sum Matrix Games.
11	Fast Conditional Mixing of MCMC Algorithms	Non-log-concave Distributions.	Fast Conditional Mixing of MCMC Algorithms for Non-log-concave Distributions.
16	How to Select Which Active Learning Strategy is Best Suited	Your Specific Problem and Budget.	How to Select Which Active Learning Strategy is Best Suited for Your Specific Problem and Budget.
10	Clinical Knowledge using Human Feedback.	Aligning Synthetic Medical Images	Aligning Synthetic Medical Images with Clinical Knowledge using Human Feedback.
7			Interpretable Graph Networks Formulate Universal Algebra Conjectures.
9			GraphAdapter: Tuning Vision-Language Models With Dual Knowledge Graph.
9	FaceComposer: A Unified Model	Versatile Facial Content Creation.	FaceComposer: A Unified Model for Versatile Facial Content Creation.
12	A Unified Solution	Privacy and Communication Efficiency in Vertical Federated Learning.	A Unified Solution for Privacy and Communication Efficiency in Vertical Federated Learning.
10	Optimization and Bayes: A Trade-off	Overparameterized Neural Networks.	Optimization and Bayes: A Trade-off for Overparameterized Neural Networks.
9	Language Models.	Understanding Social Reasoning in Language Models	Understanding Social Reasoning in Language Models with Language Models.
11			Reproducibility in Multiple Instance Learning: A Case For Algorithmic Unit Tests.
14	simulation-based inference.	Meta-learning families of plasticity rules in recurrent spiking networks	Meta-learning families of plasticity rules in recurrent spiking networks using simulation-based inference.
10			Joint Training of Deep Ensembles Fails Due to Learner Collusion.
11	Flexible Attention-Based Multi-Policy Fusion	Efficient Deep Reinforcement Learning.	Flexible Attention-Based Multi-Policy Fusion for Efficient Deep Reinforcement Learning.
5	Balanced Training	Sparse GANs.	Balanced Training for Sparse GANs.
6	Policy Optimization	Continuous Reinforcement Learning.	Policy Optimization for Continuous Reinforcement Learning.
8	PrimDiffusion: Volumetric Primitives Diffusion	3D Human Generation.	PrimDiffusion: Volumetric Primitives Diffusion for 3D Human Generation.
13			A Closer Look at the Robustness of Contrastive Language-Image Pre-Training (CLIP).
9			Model Spider: Learning to Rank Pre-Trained Models Efficiently.
6			Investigating how ReLU-networks encode symmetries.
8			Optimal and Fair Encouragement Policy Evaluation and Learning.
9	NICE: NoIse-modulated Consistency rEgularization	Data-Efficient GANs.	NICE: NoIse-modulated Consistency rEgularization for Data-Efficient GANs.
13			Not All Out-of-Distribution Data Are Harmful to Open-Set Active Learning.
13	Improving the Privacy and Practicality of Objective Perturbation	Differentially Private Linear Learners.	Improving the Privacy and Practicality of Objective Perturbation for Differentially Private Linear Learners.
9			Implicit Differentiable Outlier Detection Enable Robust Deep Multimodal Analysis.
10	DSR: Dynamical Surface Representation as Implicit Neural Networks	Protein.	DSR: Dynamical Surface Representation as Implicit Neural Networks for Protein.
11			A Theory of Transfer-Based Black-Box Attacks: Explanation and Implications.
10	a Biologically Constrained Deep Learning Architecture.	Explaining V1 Properties	Explaining V1 Properties with a Biologically Constrained Deep Learning Architecture.
12	Revisiting Adversarial Training	ImageNet: Architectures, Training and Generalization across Threat Models.	Revisiting Adversarial Training for ImageNet: Architectures, Training and Generalization across Threat Models.
9	URL: A Representation Learning Benchmark	Transferable Uncertainty Estimates.	URL: A Representation Learning Benchmark for Transferable Uncertainty Estimates.
9			FineMoGen: Fine-Grained Spatio-Temporal Motion Generation and Editing.
12			Stabilizing the Optimization of Neural Signed Distance Functions and Finer Shape Representation.
9			Voicebox: Text-Guided Multilingual Universal Speech Generation at Scale.
12	Optimizing Solution-Samplers	Combinatorial Problems: The Landscape of Policy-Gradient Method.	Optimizing Solution-Samplers for Combinatorial Problems: The Landscape of Policy-Gradient Method.
9			SoTTA: Robust Test-Time Adaptation on Noisy Data Streams.
8			FouriDown: Factoring Down-Sampling into Shuffling and Superposing.
4			Participatory Personalization in Classification.
11			A Neural Collapse Perspective on Feature Evolution in Graph Neural Networks.
9			ResoNet: Noise-Trained Physics-Informed MRI Off-Resonance Correction.
9	Eliminating Domain Bias	Federated Learning in Representation Space.	Eliminating Domain Bias for Federated Learning in Representation Space.
14	Pretraining task diversity and the emergence of non-Bayesian in-context learning	regression.	Pretraining task diversity and the emergence of non-Bayesian in-context learning for regression.
10	Unknown Parameters in Constraints.	Two-Stage Predict+Optimize for MILPs	Two-Stage Predict+Optimize for MILPs with Unknown Parameters in Constraints.
12	Adaptive Normalization	Non-stationary Time Series Forecasting: A Temporal Slice Perspective.	Adaptive Normalization for Non-stationary Time Series Forecasting: A Temporal Slice Perspective.
11	Provable Cycle Counting Power.	Distance-Restricted Folklore Weisfeiler-Leman GNNs	Distance-Restricted Folklore Weisfeiler-Leman GNNs with Provable Cycle Counting Power.
12			Computing a human-like reaction time metric from stable recurrent vision models.
13	Linear Computation and Linear Convergence.	ReHLine: Regularized Composite ReLU-ReHU Loss Minimization	ReHLine: Regularized Composite ReLU-ReHU Loss Minimization with Linear Computation and Linear Convergence.
8	and without Predictions.	Improved Frequency Estimation Algorithms	Improved Frequency Estimation Algorithms with and without Predictions.
8	BCDiff: Bidirectional Consistent Diffusion	Instantaneous Trajectory Prediction.	BCDiff: Bidirectional Consistent Diffusion for Instantaneous Trajectory Prediction.
12	Leave No Stone Unturned: Mine Extra Knowledge	Imbalanced Facial Expression Recognition.	Leave No Stone Unturned: Mine Extra Knowledge for Imbalanced Facial Expression Recognition.
8	ARTree: A Deep Autoregressive Model	Phylogenetic Inference.	ARTree: A Deep Autoregressive Model for Phylogenetic Inference.
12			A One-Size-Fits-All Approach to Improving Randomness in Paper Assignment.
7			Loss Dynamics of Temporal Difference Reinforcement Learning.
10	Comprehensive Labeling Ground Truths.	REASONER: An Explainable Recommendation Dataset	REASONER: An Explainable Recommendation Dataset with Comprehensive Labeling Ground Truths.
6	Machine Unlearning.	Fast Model DeBias	Fast Model DeBias with Machine Unlearning.
4			Coherent Soft Imitation Learning.
9	Exact Generalization Guarantees	(Regularized) Wasserstein Distributionally Robust Models.	Exact Generalization Guarantees for (Regularized) Wasserstein Distributionally Robust Models.
6			Supply-Side Equilibria in Recommender Systems.
8	Human-Aligned Calibration	AI-Assisted Decision Making.	Human-Aligned Calibration for AI-Assisted Decision Making.
12			Transformer as a hippocampal memory consolidation model based on NMDAR-inspired nonlinearity.
6			Gaussian Differential Privacy on Riemannian Manifolds.
7	Omnipredictors.	Agnostically Learning Single-Index Models	Agnostically Learning Single-Index Models using Omnipredictors.
9			On skip connections and normalisation layers in deep optimisation.
8	Efficient Low-rank Backpropagation	Vision Transformer Adaptation.	Efficient Low-rank Backpropagation for Vision Transformer Adaptation.
7	AdaVAE: Bayesian Structural Adaptation	Variational Autoencoders.	AdaVAE: Bayesian Structural Adaptation for Variational Autoencoders.
9			Safety Verification of Decision-Tree Policies in Continuous Time.
6			Quasi-Monte Carlo Graph Random Features.
7	Functional Renyi Differential Privacy	Generative Modeling.	Functional Renyi Differential Privacy for Generative Modeling.
5			FedL2P: Federated Learning to Personalize.
6	SATNet.	Learning Reliable Logical Rules	Learning Reliable Logical Rules with SATNet.
12	Extended Chain-of-Thought.	Demo2Code: From Summarizing Demonstrations to Synthesizing Code	Demo2Code: From Summarizing Demonstrations to Synthesizing Code via Extended Chain-of-Thought.
5			Easy Learning from Label Proportions.
7			Jigsaw: Learning to Assemble Multiple Fractured Objects.
9			Persuading Farsighted Receivers in MDPs: the Power of Honesty.
5			When are ensembles really effective?
12	Memory: Theory and Algorithm.	A Unified Approach to Domain Incremental Learning	A Unified Approach to Domain Incremental Learning with Memory: Theory and Algorithm.
10	Training-Free Prototype Calibration.	Few-Shot Class-Incremental Learning	Few-Shot Class-Incremental Learning via Training-Free Prototype Calibration.
8	Adversarial Learning.	RADAR: Robust AI-Text Detection	RADAR: Robust AI-Text Detection via Adversarial Learning.
10	Alleviating the Semantic Gap	Generalized fMRI-to-Image Reconstruction.	Alleviating the Semantic Gap for Generalized fMRI-to-Image Reconstruction.
12	Softmax Output Approximation	Activation Memory-Efficient Training of Attention-based Networks.	Softmax Output Approximation for Activation Memory-Efficient Training of Attention-based Networks.
7			Data Portraits: Recording Foundation Model Training Data.
7	4-bit States.	Memory Efficient Optimizers	Memory Efficient Optimizers with 4-bit States.
3			Replicable Reinforcement Learning.
12			Make Pre-trained Model Reversible: From Parameter to Memory Efficient Fine-Tuning.
11	Design from Policies: Conservative Test-Time Adaptation	Offline Policy Optimization.	Design from Policies: Conservative Test-Time Adaptation for Offline Policy Optimization.
6	Bidirectional Interaction.	Lightweight Vision Transformer	Lightweight Vision Transformer with Bidirectional Interaction.
9	Fused Gromov-Wasserstein Graph Mixup	Graph-level Classifications.	Fused Gromov-Wasserstein Graph Mixup for Graph-level Classifications.
10	Gauge Equivariant Nonlinear Message Passing.	Modeling Dynamics over Meshes	Modeling Dynamics over Meshes with Gauge Equivariant Nonlinear Message Passing.
10			ASIF: Coupled Data Turns Unimodal Models to Multimodal without Training.
9			A Metadata-Driven Approach to Understand Graph Neural Networks.
14			Multimodal Deep Learning Model Unveils Behavioral Dynamics of V1 Activity in Freely Moving Mice.
7			Goal-conditioned Offline Planning from Curious Exploration.
10			Rethinking the Role of Token Retrieval in Multi-Vector Retrieval.
9	Optimal Exploration	Model-Based RL in Nonlinear Systems.	Optimal Exploration for Model-Based RL in Nonlinear Systems.
5	Local Dependencies.	ELDEN: Exploration	ELDEN: Exploration via Local Dependencies.
11	Adversarial Ranking Robustness.	Maximization of Average Precision for Deep Learning	Maximization of Average Precision for Deep Learning with Adversarial Ranking Robustness.
15	Hierarchical Semantic Graphs.	Act As You Wish: Fine-Grained Control of Motion Diffusion Model	Act As You Wish: Fine-Grained Control of Motion Diffusion Model with Hierarchical Semantic Graphs.
11	DynaDojo: An Extensible Platform	Benchmarking Scaling in Dynamical System Identification.	DynaDojo: An Extensible Platform for Benchmarking Scaling in Dynamical System Identification.
8	Online Constrained Meta-Learning: Provable Guarantees	Generalization.	Online Constrained Meta-Learning: Provable Guarantees for Generalization.
12			Mean-field Langevin dynamics: Time-space discretization, stochastic gradient, and variance reduction.
12	Public Opinion Field Effect Fusion in Representation Learning	Trending Topics Diffusion.	Public Opinion Field Effect Fusion in Representation Learning for Trending Topics Diffusion.
7			Distributional Pareto-Optimal Multi-Objective Reinforcement Learning.
16	Large Language Models Are Latent Variable Models: Explaining and Finding Good Demonstrations	In-Context Learning.	Large Language Models Are Latent Variable Models: Explaining and Finding Good Demonstrations for In-Context Learning.
9	Physics-Driven ML-Based Modelling	Correcting Inverse Estimation.	Physics-Driven ML-Based Modelling for Correcting Inverse Estimation.
11	One-Pass Distribution Sketch	Measuring Data Heterogeneity in Federated Learning.	One-Pass Distribution Sketch for Measuring Data Heterogeneity in Federated Learning.
8	Kernel-Based Tests	Likelihood-Free Hypothesis Testing.	Kernel-Based Tests for Likelihood-Free Hypothesis Testing.
9	Deep Equilibrium Based Neural Operators	Steady-State PDEs.	Deep Equilibrium Based Neural Operators for Steady-State PDEs.
13	Attribute Constraint.	An Efficient and Robust Framework for Approximate Nearest Neighbor Search	An Efficient and Robust Framework for Approximate Nearest Neighbor Search with Attribute Constraint.
9			Parameter-efficient Tuning of Large-scale Multimodal Foundation Model.
12			Balance, Imbalance, and Rebalance: Understanding Robust Overfitting from a Minimax Game Perspective.
12	Heterogeneous Populations.	Should I Stop or Should I Go: Early Stopping	Should I Stop or Should I Go: Early Stopping with Heterogeneous Populations.
7	Adaptive Privacy Composition	Accuracy-first Mechanisms.	Adaptive Privacy Composition for Accuracy-first Mechanisms.
12	CaMP: Causal Multi-policy Planning	Interactive Navigation in Multi-room Scenes.	CaMP: Causal Multi-policy Planning for Interactive Navigation in Multi-room Scenes.
10	Latent Diffusion Models.	DiffSketcher: Text Guided Vector Sketch Synthesis	DiffSketcher: Text Guided Vector Sketch Synthesis through Latent Diffusion Models.
14	Mix-of-Show: Decentralized Low-Rank Adaptation	Multi-Concept Customization of Diffusion Models.	Mix-of-Show: Decentralized Low-Rank Adaptation for Multi-Concept Customization of Diffusion Models.
11	ImageReward: Learning and Evaluating Human Preferences	Text-to-Image Generation.	ImageReward: Learning and Evaluating Human Preferences for Text-to-Image Generation.
17			To Stay or Not to Stay in the Pre-train Basin: Insights on Ensembling in Transfer Learning.
11			Statistical Limits of Adaptive Linear Models: Low-Dimensional Estimation and Inference.
9			Future-Dependent Value-Based Off-Policy Evaluation in POMDPs.
12	Multi-Modal Information Bottleneck Attribution.	Visual Explanations of Image-Text Representations	Visual Explanations of Image-Text Representations via Multi-Modal Information Bottleneck Attribution.
6			PlanE: Representation Learning over Planar Graphs.
16	Bounded Approximate Inference Error: An Enhanced Bayesian Upper Confidence Bound Framework.	Optimal Regret Is Achievable	Optimal Regret Is Achievable with Bounded Approximate Inference Error: An Enhanced Bayesian Upper Confidence Bound Framework.
7	Composable Diffusion.	Any-to-Any Generation	Any-to-Any Generation via Composable Diffusion.
7	Rank-DETR	High Quality Object Detection.	Rank-DETR for High Quality Object Detection.
10	Feature Correlation Distillation.	Towards Efficient Pre-Trained Language Model	Towards Efficient Pre-Trained Language Model via Feature Correlation Distillation.
8			Simple and Asymmetric Graph Contrastive Learning without Augmentations.
9	Private On-Device LSH.	Large-Scale Distributed Learning	Large-Scale Distributed Learning via Private On-Device LSH.
10	Random Walk on Simplicial Complexes.	Facilitating Graph Neural Networks	Facilitating Graph Neural Networks with Random Walk on Simplicial Complexes.
3			Koopman Kernel Regression.
7	Diffusion Self-Guidance	Controllable Image Generation.	Diffusion Self-Guidance for Controllable Image Generation.
4			Neural (Tangent Kernel) Collapse.
9	Random Projections.	Fast Optimal Locally Private Mean Estimation	Fast Optimal Locally Private Mean Estimation via Random Projections.
12			Expert load matters: operating networks at high accuracy and low manual effort.
7			PRODIGY: Enabling In-context Learning Over Graphs.
7	Towards Automated Circuit Discovery	Mechanistic Interpretability.	Towards Automated Circuit Discovery for Mechanistic Interpretability.
14	Find What You Want: Learning Demand-conditioned Object Attribute Space	Demand-driven Navigation.	Find What You Want: Learning Demand-conditioned Object Attribute Space for Demand-driven Navigation.
12			On the Convergence of No-Regret Learning Dynamics in Time-Varying Games.
11	Getting ViT in Shape: Scaling Laws	Compute-Optimal Model Design.	Getting ViT in Shape: Scaling Laws for Compute-Optimal Model Design.
8	Expressive Sign Equivariant Networks	Spectral Geometric Learning.	Expressive Sign Equivariant Networks for Spectral Geometric Learning.
15			FLAIR : a Country-Scale Land Cover Semantic Segmentation Dataset From Multi-Source Optical Imagery.
5			Strategic Data Sharing between Competitors.
13			Optimal Time Complexities of Parallel Stochastic Optimization Methods Under a Fixed Computation Model.
11	An ε-Best-Arm Identification Algorithm	Fixed-Confidence and Beyond.	An ε-Best-Arm Identification Algorithm for Fixed-Confidence and Beyond.
8			Debiased and Denoised Entity Recognition from Distant Supervision.
14	Incrementally Growing Neural Networks using Variance Transfer and Learning Rate Adaptation.	Accelerated Training	Accelerated Training via Incrementally Growing Neural Networks using Variance Transfer and Learning Rate Adaptation.
5			Likelihood-Based Diffusion Language Models.
5	Structural Pruning	Diffusion Models.	Structural Pruning for Diffusion Models.
13			Fast and Regret Optimal Best Arm Identification: Fundamental Limits and Low-Complexity Algorithms.
15	constrained gradient optimization.	Simultaneous embedding of multiple attractor manifolds in a recurrent neural network	Simultaneous embedding of multiple attractor manifolds in a recurrent neural network using constrained gradient optimization.
8	Adversarial Invariant Regularization.	Enhancing Adversarial Contrastive Learning	Enhancing Adversarial Contrastive Learning via Adversarial Invariant Regularization.
10	Fixed Budget: A Large Deviation Perspective.	Best Arm Identification	Best Arm Identification with Fixed Budget: A Large Deviation Perspective.
8	Iterative Refinement.	Full-Atom Protein Pocket Design	Full-Atom Protein Pocket Design via Iterative Refinement.
7	Flow Matching	Scalable Simulation-Based Inference.	Flow Matching for Scalable Simulation-Based Inference.
8	Few Root Causes.	Learning DAGs from Data	Learning DAGs from Data with Few Root Causes.
10	Feedback Delay.	Robust Learning for Smoothed Online Convex Optimization	Robust Learning for Smoothed Online Convex Optimization with Feedback Delay.
10	Scalarization	Multi-Task and Multi-Domain Learning at Scale.	Scalarization for Multi-Task and Multi-Domain Learning at Scale.
10			Causal discovery from observational and interventional data across multiple environments.
9			Beyond Normal: On the Evaluation of Mutual Information Estimators.
7	Structured Semidefinite Programming	Recovering Structured Preconditioners.	Structured Semidefinite Programming for Recovering Structured Preconditioners.
5			Certifiably Robust Graph Contrastive Learning.
11	Fourier Analysis of Cross-Entropy.	FACE: Evaluating Natural Language Generation	FACE: Evaluating Natural Language Generation with Fourier Analysis of Cross-Entropy.
11	3D Copy-Paste: Physically Plausible Object Insertion	Monocular 3D Detection.	3D Copy-Paste: Physically Plausible Object Insertion for Monocular 3D Detection.
8			Laughing Hyena Distillery: Extracting Compact Recurrences From Convolutions.
5			Incomplete Multimodality-Diffused Emotion Recognition.
9	Diffusion-Based Probabilistic Uncertainty Estimation	Active Domain Adaptation.	Diffusion-Based Probabilistic Uncertainty Estimation for Active Domain Adaptation.
11	Augmented Memory Replay-based Continual Learning Approaches	Network Intrusion Detection.	Augmented Memory Replay-based Continual Learning Approaches for Network Intrusion Detection.
12			Selective Amnesia: A Continual Learning Approach to Forgetting in Deep Generative Models.
11			Structure from Duplicates: Neural Inverse Graphics from a Pile of Objects.
5			Weakly-Supervised Audio-Visual Segmentation.
6			Adversarial Examples Are Not Real Features.
10			A Comprehensive Study on Text-attributed Graphs: Benchmarking and Rethinking.
5	Predictions.	Online Ad Allocation	Online Ad Allocation with Predictions.
6	Affine Model Transformation.	Transfer Learning	Transfer Learning with Affine Model Transformation.
11			Towards Robust and Expressive Whole-body Human Pose and Shape Estimation.
11	Neural Lad: A Neural Latent Dynamics Framework	Times Series Modeling.	Neural Lad: A Neural Latent Dynamics Framework for Times Series Modeling.
12			Weighted ROC Curve in Cost Space: Extending AUC to Cost-Sensitive Learning.
5			Dynamic Non-monotone Submodular Maximization.
6			Semi-Implicit Denoising Diffusion Models (SIDDMs).
6	Implicit Convolutional Kernels	Steerable CNNs.	Implicit Convolutional Kernels for Steerable CNNs.
10	Shared Basis for Stochastic Optimization.	Block Low-Rank Preconditioner	Block Low-Rank Preconditioner with Shared Basis for Stochastic Optimization.
13			Learning in the Presence of Low-dimensional Structure: A Spiked Random Matrix Perspective.
4			Efficient Neural Music Generation.
7	Joint Equivariant Diffusion.	Crystal Structure Prediction	Crystal Structure Prediction by Joint Equivariant Diffusion.
9			Understanding the detrimental class-level effects of data augmentation.
11	Optimal Guarantees	Algorithmic Reproducibility and Gradient Complexity in Convex Optimization.	Optimal Guarantees for Algorithmic Reproducibility and Gradient Complexity in Convex Optimization.
10	Diffusion Generative Feedback.	Test-time Adaptation of Discriminative Models	Test-time Adaptation of Discriminative Models via Diffusion Generative Feedback.
8			Fragment-based Pretraining and Finetuning on Molecular Graphs.
8	Optimal Transport.	Characterizing Out-of-Distribution Error	Characterizing Out-of-Distribution Error via Optimal Transport.
10	Unsupervised Video Domain Adaptation	Action Recognition: A Disentanglement Perspective.	Unsupervised Video Domain Adaptation for Action Recognition: A Disentanglement Perspective.
16			Does Localization Inform Editing? Surprising Differences in Causality-Based Localization vs. Knowledge Editing in Language Models.
9			The Geometry of Neural Nets' Parameter Spaces Under Reparametrization.
7			A Dataset of Relighted 3D Interacting Hands.
9	Multi-Objective Intrinsic Reward Learning	Conversational Recommender Systems.	Multi-Objective Intrinsic Reward Learning for Conversational Recommender Systems.
10			Predict-then-Calibrate: A New Perspective of Robust Contextual LP.
11	INSPECT: A Multimodal Dataset	Patient Outcome Prediction of Pulmonary Embolisms.	INSPECT: A Multimodal Dataset for Patient Outcome Prediction of Pulmonary Embolisms.
9	What Makes Good Examples	Visual In-Context Learning?	What Makes Good Examples for Visual In-Context Learning?
19	Parameterizing Context: Unleashing the Power of Parameter-Efficient Fine-Tuning and In-Context Tuning	Continual Table Semantic Parsing.	Parameterizing Context: Unleashing the Power of Parameter-Efficient Fine-Tuning and In-Context Tuning for Continual Table Semantic Parsing.
11	Incentives in Federated Learning: Equilibria, Dynamics, and Mechanisms	Welfare Maximization.	Incentives in Federated Learning: Equilibria, Dynamics, and Mechanisms for Welfare Maximization.
11			MKOR: Momentum-Enabled Kronecker-Factor-Based Optimizer Using Rank-1 Updates.
9	DFRD: Data-Free Robustness Distillation	Heterogeneous Federated Learning.	DFRD: Data-Free Robustness Distillation for Heterogeneous Federated Learning.
11			SG×P : A Sorghum Genotype × Phenotype Prediction Dataset and Benchmark.
8	Rank-N-Contrast: Learning Continuous Representations	Regression.	Rank-N-Contrast: Learning Continuous Representations for Regression.
8	OpenGSL: A Comprehensive Benchmark	Graph Structure Learning.	OpenGSL: A Comprehensive Benchmark for Graph Structure Learning.
8			Global Optimality in Bivariate Gradient-based DAG Learning.
13	Perceptual adjustment queries and an inverted measurement paradigm	low-rank metric learning.	Perceptual adjustment queries and an inverted measurement paradigm for low-rank metric learning.
10			Joint processing of linguistic properties in brains and language models.
10	S3: Increasing GPU Utilization during Generative Inference	Higher Throughput.	S3: Increasing GPU Utilization during Generative Inference for Higher Throughput.
7	Limited Exercise Labels.	Disentangling Cognitive Diagnosis	Disentangling Cognitive Diagnosis with Limited Exercise Labels.
5			Energy-Based Sliced Wasserstein Distance.
11	Spatio-Temporal Representation Learning.	E2PNet: Event to Point Cloud Registration	E2PNet: Event to Point Cloud Registration with Spatio-Temporal Representation Learning.
8	Pengi: An Audio Language Model	Audio Tasks.	Pengi: An Audio Language Model for Audio Tasks.
11			Unleashing the Power of Graph Data Augmentation on Covariate Distribution Shift.
12			Adaptive recurrent vision performs zero-shot computation scaling to unseen difficulty levels.
12	NurViD: A Large Expert-Level Video Database	Nursing Procedure Activity Understanding.	NurViD: A Large Expert-Level Video Database for Nursing Procedure Activity Understanding.
16	The Pick-to-Learn Algorithm: Empowering Compression	Tight Generalization Bounds and Improved Post-training Performance.	The Pick-to-Learn Algorithm: Empowering Compression for Tight Generalization Bounds and Improved Post-training Performance.
9			Orthogonal Non-negative Tensor Factorization based Multi-view Clustering.
12	RVD: A Handheld Device-Based Fundus Video Dataset	Retinal Vessel Segmentation.	RVD: A Handheld Device-Based Fundus Video Dataset for Retinal Vessel Segmentation.
10	Large Language Models.	LayoutGPT: Compositional Visual Planning and Generation	LayoutGPT: Compositional Visual Planning and Generation with Large Language Models.
7	Moving-one-Sample-out.	Data Pruning	Data Pruning via Moving-one-Sample-out.
9			Alternation makes the adversary weaker in two-player games.
12			Spuriosity Didn't Kill the Classifier: Using Invariant Predictions to Harness Spurious Features.
10	Logical Constraints.	A Pseudo-Semantic Loss for Autoregressive Models	A Pseudo-Semantic Loss for Autoregressive Models with Logical Constraints.
8			Physics-Informed Bayesian Optimization of Variational Quantum Circuits.
11	a Hierarchical Receptive Field.	Rubik's Cube: High-Order Channel Interactions	Rubik's Cube: High-Order Channel Interactions with a Hierarchical Receptive Field.
13	Closing the Computational-Statistical Gap in Best Arm Identification	Combinatorial Semi-bandits.	Closing the Computational-Statistical Gap in Best Arm Identification for Combinatorial Semi-bandits.
8			Imitation Learning from Imperfection: Theoretical Justifications and Algorithms.
11			Detection Based Part-level Articulated Object Reconstruction from Single RGBD Image.
14	Cross-Sharpness for Semi-Supervised Learning.	FlatMatch: Bridging Labeled Data and Unlabeled Data	FlatMatch: Bridging Labeled Data and Unlabeled Data with Cross-Sharpness for Semi-Supervised Learning.
15	pruning and network analysis.	Neural Sculpting: Uncovering hierarchically modular task structure in neural networks	Neural Sculpting: Uncovering hierarchically modular task structure in neural networks through pruning and network analysis.
3			Elastic Decision Transformer.
